prime_tar_pos,probe_tar_pos,dimension,tar_color,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_dot_pos,probe_tar_dot_pos,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,FixCross.started,FixCross.stopped,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,text_finish.started,text_finish.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,28.58919950015843,None,space,66.8548732008785,28.58919950015843,None,,,,,,,,,,,,,,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
6,6,0,1,3,3,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,95.56873380020261,None,97.98268680088222,None,98.71743790060282,None,s,1,2.0624729990959167,98.71743790060282,None,None,None,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
6,6,0,1,3,3,2,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,100.79345670156181,None,101.68528990074992,None,s,1,0.5746212992817163,101.68528990074992,None,None,None,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
6,6,0,1,3,3,2,1,1,1,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
3,3,0,1,3,3,2,2,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,,,,,,,102.27376150153577,None,103.99447430111468,None,104.89162330143154,None,l,1,0.6323595996946096,104.89162330143154,None,None,None,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
3,3,0,1,3,3,2,2,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,,,,,,,,,105.53503010049462,None,106.26130400039256,None,l,1,0.5586075987666845,106.26130400039256,None,None,None,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
3,3,0,1,3,3,2,2,0,0,1,1,1,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
1,3,0,1,3,2,1,1,0,1,0,1,0,0,0,0,2,2,2,0,0,0,0,,,,,,,106.84963400103152,None,108.13584580086172,None,108.8992999009788,None,l,1,0.520567599684,108.8992999009788,None,None,None,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
1,3,0,1,3,2,1,1,0,1,0,1,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,109.43758810125291,None,110.41907340101898,None,s,1,0.7207746002823114,110.41907340101898,None,None,None,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
1,3,0,1,3,2,1,1,0,1,0,1,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
4,8,0,1,3,2,2,1,1,0,0,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,111.15744080021977,None,114.06403780169785,None,115.0625029001385,None,s,1,0.6853993013501167,115.0625029001385,None,None,None,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
4,8,0,1,3,2,2,1,1,0,0,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,115.7658317014575,None,116.48078360036016,None,l,1,0.6911147013306618,116.48078360036016,None,None,None,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
4,8,0,1,3,2,2,1,1,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
8,6,0,1,2,3,2,2,1,1,0,1,1,0,0,0,4,4,4,0,0,0,0,,,,,,,117.19561050087214,None,118.20540600083768,None,118.93668860010803,None,l,0,0.5552188009023666,118.93668860010803,None,119.51756690070033,None,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
8,6,0,1,2,3,2,2,1,1,0,1,1,0,0,0,4,4,4,1,0,1,0,,,,,,,,,120.02567380107939,None,120.90629920177162,None,s,1,0.8336154986172915,120.90629920177162,None,None,None,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
8,6,0,1,2,3,2,2,1,1,0,1,1,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
6,7,0,1,2,2,2,1,1,1,1,0,1,0,0,0,5,5,5,0,0,0,0,,,,,,,121.76603469997644,None,125.25247259996831,None,126.26690920069814,None,s,1,0.8330354001373053,126.26690920069814,None,None,None,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
6,7,0,1,2,2,2,1,1,1,1,0,1,0,0,0,5,5,5,1,0,1,0,,,,,,,,,127.12789230048656,None,128.00319430045784,None,s,1,0.5687109995633364,128.00319430045784,None,None,None,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
6,7,0,1,2,2,2,1,1,1,1,0,1,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
7,6,0,1,3,2,1,2,0,1,0,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,128.58782460168004,None,129.74452430009842,None,130.59156470000744,None,l,1,0.5723739992827177,130.59156470000744,None,None,None,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
7,6,0,1,3,2,1,2,0,1,0,0,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,131.17213320173323,None,131.92773990146816,None,s,1,0.5001623015850782,131.92773990146816,None,None,None,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
7,6,0,1,3,2,1,2,0,1,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
1,8,0,1,3,3,1,1,0,1,1,1,0,0,0,0,7,7,7,0,0,0,0,,,,,,,132.44867140054703,None,137.29255600087345,None,138.15635330043733,None,l,1,0.519522700458765,138.15635330043733,None,None,None,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
1,8,0,1,3,3,1,1,0,1,1,1,0,0,0,0,7,7,7,1,0,1,0,,,,,,,,,138.69893100112677,None,139.5756845008582,None,s,1,0.7402225006371737,139.5756845008582,None,None,None,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
1,8,0,1,3,3,1,1,0,1,1,1,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
6,5,0,1,2,3,2,1,0,0,0,0,1,0,0,0,8,8,8,0,0,0,0,,,,,,,140.3314122017473,None,140.93299210071564,None,141.6965765003115,None,l,1,0.891398498788476,141.6965765003115,None,None,None,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
6,5,0,1,2,3,2,1,0,0,0,0,1,0,0,0,8,8,8,1,0,1,0,,,,,,,,,142.61650460027158,None,143.56758720055223,None,l,1,0.5803497992455959,143.56758720055223,None,None,None,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
6,5,0,1,2,3,2,1,0,0,0,0,1,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
8,1,0,1,3,3,2,2,1,0,1,1,0,0,0,0,9,9,9,0,0,0,0,,,,,,,144.1746716015041,None,145.00760580040514,None,145.98825200088322,None,s,1,0.9116600006818771,145.98825200088322,None,None,None,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
8,1,0,1,3,3,2,2,1,0,1,1,0,0,0,0,9,9,9,1,0,1,0,,,,,,,,,146.92069930024445,None,147.69130830094218,None,l,1,0.656563900411129,147.69130830094218,None,None,None,,,,,,,19,21,female,19,2022_May_10_1155,Partial repeat,2021.2.3,59.87281784709459,
