prime_tar_pos,probe_tar_pos,dimension,tar_color,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_dot_pos,probe_tar_dot_pos,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,FixCross.started,FixCross.stopped,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,text_finish.started,text_finish.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,207.31827840022743,None,space,59.384197199717164,207.31827840022743,None,,,,,,,,,,,,,,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,2,3,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,266.84752770140767,None,271.73942019976676,None,272.75768840126693,None,s,1,0.9765042997896671,272.75768840126693,None,None,None,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,2,3,2,2,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,,,,,,,,,273.7511481009424,None,274.640732800588,None,l,1,0.6774545013904572,274.640732800588,None,None,None,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,2,3,2,2,1,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,3,2,2,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,,,,,,,275.33398330025375,None,277.55069660022855,None,278.4478723015636,None,l,1,0.5584040004760027,278.4478723015636,None,None,None,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,3,2,2,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,,,,,,,,,279.028780400753,None,280.0340759009123,None,l,1,0.49217999912798405,280.0340759009123,None,None,None,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,3,2,2,1,0,0,0,0,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,3,2,1,1,1,0,0,1,0,1,0,0,2,2,2,0,0,0,0,,,,,,,280.5565816015005,None,282.1096420008689,None,283.02382010035217,None,s,1,0.574363399296999,283.02382010035217,None,None,None,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,3,2,1,1,1,0,0,1,0,1,0,0,2,2,2,1,0,1,0,,,,,,,,,283.6218629013747,None,284.42613000050187,None,l,1,0.4360594004392624,284.42613000050187,None,None,None,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,3,2,1,1,1,0,0,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,2,3,2,1,1,1,0,0,1,1,0,0,3,3,3,0,0,0,0,,,,,,,284.8824426997453,None,285.9671666007489,None,286.7308911997825,None,s,1,0.58724470064044,286.7308911997825,None,None,None,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,2,3,2,1,1,1,0,0,1,1,0,0,3,3,3,1,0,1,0,,,,,,,,,287.3349843006581,None,288.1002453006804,None,s,1,0.4579717982560396,288.1002453006804,None,None,None,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,2,3,2,1,1,1,0,0,1,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,3,3,1,1,0,1,1,1,0,1,0,0,4,4,4,0,0,0,0,,,,,,,288.57932570017874,None,290.2087604999542,None,291.15591930039227,None,l,1,0.5302689988166094,291.15591930039227,None,None,None,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,3,3,1,1,0,1,1,1,0,1,0,0,4,4,4,1,0,1,0,,,,,,,,,291.7084646001458,None,292.6086771003902,None,s,1,0.4535137992352247,292.6086771003902,None,None,None,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,3,3,1,1,0,1,1,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,2,2,1,2,0,0,1,0,1,1,0,0,5,5,5,0,0,0,0,,,,,,,293.08451410010457,None,294.5672390013933,None,295.5148297008127,None,l,1,0.5153513997793198,295.5148297008127,None,None,None,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,2,2,1,2,0,0,1,0,1,1,0,0,5,5,5,1,0,1,0,,,,,,,,,296.0485133007169,None,296.8837933000177,None,l,1,0.41060169972479343,296.8837933000177,None,None,None,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,2,2,1,2,0,0,1,0,1,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,2,2,1,1,0,1,1,1,0,1,0,0,6,6,6,0,0,0,0,,,,,,,297.3167364001274,None,298.40805950015783,None,299.388670200482,None,l,1,0.465515099465847,299.388670200482,None,None,None,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,2,2,1,1,0,1,1,1,0,1,0,0,6,6,6,1,0,1,0,,,,,,,,,299.87855420075357,None,300.79155649989843,None,s,1,0.47861750051379204,300.79155649989843,None,None,None,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,2,2,1,1,0,1,1,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,2,3,1,1,0,1,0,1,0,1,0,0,7,7,7,0,0,0,0,,,,,,,301.2907138001174,None,302.2153823003173,None,302.995813800022,None,l,1,0.5383621994405985,302.995813800022,None,None,None,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,2,3,1,1,0,1,0,1,0,1,0,0,7,7,7,1,0,1,0,,,,,,,,,303.55235830135643,None,304.3481642007828,None,s,1,0.4500711001455784,304.3481642007828,None,None,None,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,2,3,1,1,0,1,0,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
8,8,0,1,3,3,1,1,0,0,1,1,1,1,0,0,8,8,8,0,0,0,0,,,,,,,304.8232417013496,None,309.9304317012429,None,310.74401920102537,None,l,1,0.43815349973738194,310.74401920102537,None,None,None,,,,,,,24,22,female,24,2022_May_11_1526,Partial repeat,2021.2.3,59.926601618503284,
