prime_tar_pos,probe_tar_pos,dimension,tar_color,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_dot_pos,probe_tar_dot_pos,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,FixCross.started,FixCross.stopped,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,text_finish.started,text_finish.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,502.488164300099,None,space,26.45680660009384,502.488164300099,None,,,,,,,,,,,,,,,,,,,,14,20,female,14,2022_May_06_1258,Partial repeat,2021.2.3,59.871563241552245,
6,6,0,1,2,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,529.0587788000703,None,533.4420931003988,None,534.1728776004165,None,s,0,5.147783700376749,534.1728776004165,None,539.3498426005244,None,,,,,,,14,20,female,14,2022_May_06_1258,Partial repeat,2021.2.3,59.871563241552245,
6,6,0,1,2,2,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,,,,,,,,,539.8546312004328,None,540.6852224990726,None,l,1,4.923404300585389,540.6852224990726,None,None,None,,,,,,,14,20,female,14,2022_May_06_1258,Partial repeat,2021.2.3,59.871563241552245,
6,6,0,1,2,2,1,1,0,0,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,20,female,14,2022_May_06_1258,Partial repeat,2021.2.3,59.871563241552245,
6,6,0,1,2,3,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,,,,,,,545.6368090994656,None,548.0538817998022,None,548.8011175002903,None,s,1,1.7355107013136148,548.8011175002903,None,None,None,,,,,,,14,20,female,14,2022_May_06_1258,Partial repeat,2021.2.3,59.871563241552245,
6,6,0,1,2,3,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,,,,,,,,,550.5607903990895,None,551.3560357987881,None,s,1,1.1405687984079123,551.3560357987881,None,None,None,,,,,,,14,20,female,14,2022_May_06_1258,Partial repeat,2021.2.3,59.871563241552245,
6,6,0,1,2,3,1,1,1,1,0,1,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,20,female,14,2022_May_06_1258,Partial repeat,2021.2.3,59.871563241552245,
6,6,0,1,3,2,2,1,1,0,0,0,0,1,0,0,2,2,2,0,0,0,0,,,,,,,552.5072588995099,None,556.1028717998415,None,556.9835231993347,None,s,1,1.4651129003614187,556.9835231993347,None,None,None,,,,,,,14,20,female,14,2022_May_06_1258,Partial repeat,2021.2.3,59.871563241552245,
6,6,0,1,3,2,2,1,1,0,0,0,0,1,0,0,2,2,2,1,0,1,0,,,,,,,,,558.4602684993297,None,559.2544344998896,None,l,1,1.226163499057293,559.2544344998896,None,None,None,,,,,,,14,20,female,14,2022_May_06_1258,Partial repeat,2021.2.3,59.871563241552245,
6,6,0,1,3,2,2,1,1,0,0,0,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,20,female,14,2022_May_06_1258,Partial repeat,2021.2.3,59.871563241552245,
