prime_tar_pos,probe_tar_pos,dimension,tar_color,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_dot_pos,probe_tar_dot_pos,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,FixCross.started,FixCross.stopped,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,text_finish.started,text_finish.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,655.2320461999625,None,space,45.24875379912555,655.2320461999625,None,,,,,,,,,,,,,,,,,,,,16,23,male,16,2022_May_09_1415,Partial repeat,2021.2.3,59.8389259270434,
8,8,0,1,2,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,700.6043360996991,None,703.3356243986636,None,704.2054461985826,None,s,1,0.771230299025774,704.2054461985826,None,None,None,,,,,,,16,23,male,16,2022_May_09_1415,Partial repeat,2021.2.3,59.8389259270434,
8,8,0,1,2,3,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,,,,,,,,,704.9884168989956,None,706.0028712991625,None,l,1,0.6936534009873867,706.0028712991625,None,None,None,,,,,,,16,23,male,16,2022_May_09_1415,Partial repeat,2021.2.3,59.8389259270434,
8,8,0,1,2,3,2,1,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,23,male,16,2022_May_09_1415,Partial repeat,2021.2.3,59.8389259270434,
8,8,0,1,3,3,2,2,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,,,,,,,706.7112194001675,None,708.495733300224,None,709.3094677999616,None,l,1,0.6350749991834164,709.3094677999616,None,None,None,,,,,,,16,23,male,16,2022_May_09_1415,Partial repeat,2021.2.3,59.8389259270434,
8,8,0,1,3,3,2,2,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,,,,,,,,,709.9706209003925,None,710.7129378002137,None,l,1,0.5917077008634806,710.7129378002137,None,None,None,,,,,,,16,23,male,16,2022_May_09_1415,Partial repeat,2021.2.3,59.8389259270434,
8,8,0,1,3,3,2,2,0,0,1,1,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,23,male,16,2022_May_09_1415,Partial repeat,2021.2.3,59.8389259270434,
8,8,0,1,2,2,2,2,1,0,1,1,0,1,0,0,2,2,2,0,0,0,0,,,,,,,711.3155643995851,None,712.3198082000017,None,713.1676339991391,None,s,1,0.5608978997915983,713.1676339991391,None,None,None,,,,,,,16,23,male,16,2022_May_09_1415,Partial repeat,2021.2.3,59.8389259270434,
8,8,0,1,2,2,2,2,1,0,1,1,0,1,0,0,2,2,2,1,0,1,0,,,,,,,,,713.7441345993429,None,714.7030274998397,None,l,1,0.8495032005012035,714.7030274998397,None,None,None,,,,,,,16,23,male,16,2022_May_09_1415,Partial repeat,2021.2.3,59.8389259270434,
8,8,0,1,2,2,2,2,1,0,1,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,23,male,16,2022_May_09_1415,Partial repeat,2021.2.3,59.8389259270434,
8,8,0,1,3,3,2,1,1,1,1,0,1,1,0,0,3,3,3,0,0,0,0,,,,,,,715.5802040994167,None,716.9120702985674,None,717.8427050001919,None,s,1,0.5738337002694607,717.8427050001919,None,None,None,,,,,,,16,23,male,16,2022_May_09_1415,Partial repeat,2021.2.3,59.8389259270434,
