prime_tar_pos,probe_tar_pos,dimension,tar_color,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_dot_pos,probe_tar_dot_pos,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,FixCross.started,FixCross.stopped,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,text_finish.started,text_finish.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,249.88980570062995,None,space,63.44805750064552,249.88980570062995,None,,,,,,,,,,,,,,,,,,,,8,21,female,8,2022_May_06_0914,Partial repeat,2021.2.3,59.89114147857275,
4,4,0,1,2,2,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,313.53430560044944,None,315.397317700088,None,316.1482126004994,None,s,1,2.917315199971199,316.1482126004994,None,None,None,,,,,,,8,21,female,8,2022_May_06_0914,Partial repeat,2021.2.3,59.89114147857275,
4,4,0,1,2,2,1,2,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,,,,,,,,,319.08987369947135,None,320.0353884007782,None,l,1,0.7261203993111849,320.0353884007782,None,None,None,,,,,,,8,21,female,8,2022_May_06_0914,Partial repeat,2021.2.3,59.89114147857275,
4,4,0,1,2,2,1,2,1,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,21,female,8,2022_May_06_0914,Partial repeat,2021.2.3,59.89114147857275,
4,4,0,1,2,3,2,2,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,,,,,,,320.78362040035427,None,323.7803553007543,None,324.59600719995797,None,s,1,0.7175184991210699,324.59600719995797,None,None,None,,,,,,,8,21,female,8,2022_May_06_0914,Partial repeat,2021.2.3,59.89114147857275,
4,4,0,1,2,3,2,2,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,,,,,,,,,325.33276069909334,None,326.0974417999387,None,s,1,0.6160801984369755,326.0974417999387,None,None,None,,,,,,,8,21,female,8,2022_May_06_0914,Partial repeat,2021.2.3,59.89114147857275,
4,4,0,1,2,3,2,2,1,1,0,1,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,21,female,8,2022_May_06_0914,Partial repeat,2021.2.3,59.89114147857275,
4,4,0,1,2,3,1,2,0,1,0,0,0,1,0,0,2,2,2,0,0,0,0,,,,,,,326.73645789921284,None,327.52096140012145,None,328.28476369939744,None,l,1,0.7007586006075144,328.28476369939744,None,None,None,,,,,,,8,21,female,8,2022_May_06_0914,Partial repeat,2021.2.3,59.89114147857275,
4,4,0,1,2,3,1,2,0,1,0,0,0,1,0,0,2,2,2,1,0,1,0,,,,,,,,,329.00067589990795,None,329.9547690991312,None,s,1,0.5347562003880739,329.9547690991312,None,None,None,,,,,,,8,21,female,8,2022_May_06_0914,Partial repeat,2021.2.3,59.89114147857275,
4,4,0,1,2,3,1,2,0,1,0,0,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,21,female,8,2022_May_06_0914,Partial repeat,2021.2.3,59.89114147857275,
