prime_tar_pos,probe_tar_pos,dimension,tar_color,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_dot_pos,probe_tar_dot_pos,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,FixCross.started,FixCross.stopped,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,text_finish.started,text_finish.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
1,7,0,1,3,2,1,1,1,0,0,1,0,0,0,0,11,11,11,1,0,1,0,,,,,,,,,131.3010151013732,None,132.06231660023332,None,l,1,0.5091267991811037,132.06231660023332,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
1,7,0,1,3,2,1,1,1,0,0,1,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
6,5,0,1,2,3,1,1,1,0,0,1,0,0,0,0,12,12,12,0,0,0,0,,,,,,,132.58617370016873,None,133.70343840122223,None,134.48364650085568,None,s,1,0.7277697008103132,134.48364650085568,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
6,5,0,1,2,3,1,1,1,0,0,1,0,0,0,0,12,12,12,1,0,1,0,,,,,,,,,135.22950990125537,None,136.22047610022128,None,l,1,0.4868918005377054,136.22047610022128,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
6,5,0,1,2,3,1,1,1,0,0,1,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
5,6,0,1,3,2,1,2,1,1,0,0,1,0,0,0,13,13,13,0,0,0,0,,,,,,,136.7178030014038,None,137.41055920161307,None,138.42525080032647,None,s,1,0.5541655998677015,138.42525080032647,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
5,6,0,1,3,2,1,2,1,1,0,0,1,0,0,0,13,13,13,1,0,1,0,,,,,,,,,138.99771180003881,None,139.82732580043375,None,s,1,0.6320609003305435,139.82732580043375,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
5,6,0,1,3,2,1,2,1,1,0,0,1,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
4,1,0,1,2,2,2,2,1,0,1,1,0,0,0,0,14,14,14,0,0,0,0,,,,,,,140.47498750127852,None,141.51873210072517,None,142.31577260047197,None,s,1,0.5836855005472898,142.31577260047197,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
4,1,0,1,2,2,2,2,1,0,1,1,0,0,0,0,14,14,14,1,0,1,0,,,,,,,,,142.91098270006478,None,143.91867800056934,None,l,1,0.6607406996190548,143.91867800056934,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
4,1,0,1,2,2,2,2,1,0,1,1,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
8,8,0,1,2,3,1,2,0,0,0,0,1,0,0,0,15,15,15,0,0,0,0,,,,,,,144.60569950006902,None,145.72689730115235,None,146.7418388016522,None,l,1,0.60559699870646,146.7418388016522,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
8,8,0,1,2,3,1,2,0,0,0,0,1,0,0,0,15,15,15,1,0,1,0,,,,,,,,,147.36182300001383,None,148.16051110066473,None,l,1,0.5228921007364988,148.16051110066473,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
8,8,0,1,2,3,1,2,0,0,0,0,1,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
3,7,0,1,3,3,1,2,0,0,1,0,1,0,0,0,16,16,16,0,0,0,0,,,,,,,148.6979253012687,None,149.33391810022295,None,150.14748040027916,None,s,0,0.6080162990838289,150.14748040027916,None,150.7664535008371,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
3,7,0,1,3,3,1,2,0,0,1,0,1,0,0,0,16,16,16,1,0,1,0,,,,,,,,,151.27099550142884,None,152.16797100007534,None,l,1,0.763485599309206,152.16797100007534,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
3,7,0,1,3,3,1,2,0,0,1,0,1,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
4,7,0,1,3,2,2,1,1,1,0,0,1,0,0,0,17,17,17,0,0,0,0,,,,,,,152.96145039983094,None,159.16973640024662,None,160.11786620132625,None,s,1,0.7335478998720646,160.11786620132625,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
4,7,0,1,3,2,2,1,1,1,0,0,1,0,0,0,17,17,17,1,0,1,0,,,,,,,,,160.86318000033498,None,161.60310390032828,None,s,1,0.7203599996864796,161.60310390032828,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
4,7,0,1,3,2,2,1,1,1,0,0,1,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
8,5,0,1,2,3,1,2,1,0,0,0,0,0,0,0,18,18,18,0,0,0,0,,,,,,,162.3538010008633,None,163.81208960153162,None,164.75942100025713,None,s,1,0.6039863992482424,164.75942100025713,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
8,5,0,1,2,3,1,2,1,0,0,0,0,0,0,0,18,18,18,1,0,1,0,,,,,,,,,165.38224760070443,None,166.16189100034535,None,s,0,0.697579899802804,166.16189100034535,None,166.86921090073884,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
8,5,0,1,2,3,1,2,1,0,0,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
1,8,0,1,3,2,2,2,0,1,0,1,0,0,0,0,19,19,19,0,0,0,0,,,,,,,167.3690089005977,None,168.78845630027354,None,169.6022440008819,None,l,1,0.7051672004163265,169.6022440008819,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
1,8,0,1,3,2,2,2,0,1,0,1,0,0,0,0,19,19,19,1,0,1,0,,,,,,,,,170.32626740075648,None,171.0716680008918,None,s,1,0.6677470989525318,171.0716680008918,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
1,8,0,1,3,2,2,2,0,1,0,1,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
1,5,0,1,2,2,2,1,0,1,1,0,0,0,0,0,20,20,20,0,0,0,0,,,,,,,171.76730320043862,None,173.09683260135353,None,174.0107563007623,None,l,1,0.9206629991531372,174.0107563007623,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
1,5,0,1,2,2,2,1,0,1,1,0,0,0,0,0,20,20,20,1,0,1,0,,,,,,,,,174.94774280115962,None,175.9477239008993,None,s,1,0.5277164001017809,175.9477239008993,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
1,5,0,1,2,2,2,1,0,1,1,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
1,4,0,1,3,3,1,1,0,1,1,1,0,0,0,0,21,21,21,0,0,0,0,,,,,,,176.49101670086384,None,177.2381985001266,None,178.13527069985867,None,l,1,0.9881426990032196,178.13527069985867,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
1,4,0,1,3,3,1,1,0,1,1,1,0,0,0,0,21,21,21,1,0,1,0,,,,,,,,,179.1400584001094,None,180.08926980011165,None,s,1,0.6661705989390612,180.08926980011165,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
1,4,0,1,3,3,1,1,0,1,1,1,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
7,4,0,1,2,2,1,1,0,1,1,1,0,0,0,0,22,22,22,0,0,0,0,,,,,,,180.7785350009799,None,181.39599550142884,None,182.14319880120456,None,l,1,0.940209299325943,182.14319880120456,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
7,4,0,1,2,2,1,1,0,1,1,1,0,0,0,0,22,22,22,1,0,1,0,,,,,,,,,183.09679280035198,None,183.913239300251,None,s,1,0.5781666990369558,183.913239300251,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
7,4,0,1,2,2,1,1,0,1,1,1,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
2,8,0,1,3,3,2,1,1,1,1,0,1,0,0,0,23,23,23,0,0,0,0,,,,,,,184.5143333002925,None,185.7380810007453,None,186.7021204009652,None,s,1,0.6213690992444754,186.7021204009652,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
2,8,0,1,3,3,2,1,1,1,1,0,1,0,0,0,23,23,23,1,0,1,0,,,,,,,,,187.3418995011598,None,188.12156319990754,None,s,1,0.6738244984298944,188.12156319990754,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
2,8,0,1,3,3,2,1,1,1,1,0,1,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
8,2,0,1,2,3,2,2,0,1,0,1,0,0,0,0,24,24,24,0,0,0,0,,,,,,,188.81036850064993,None,189.72917760163546,None,190.70979650132358,None,l,1,0.6296992003917694,190.70979650132358,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
8,2,0,1,2,3,2,2,0,1,0,1,0,0,0,0,24,24,24,1,0,1,0,,,,,,,,,191.34772450104356,None,192.22930720075965,None,s,1,0.6300997994840145,192.22930720075965,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
8,2,0,1,2,3,2,2,0,1,0,1,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
7,7,0,1,2,2,2,1,1,1,1,0,1,0,0,0,25,25,25,0,0,0,0,,,,,,,192.87654229998589,None,194.33812720142305,None,195.3024732004851,None,s,1,0.7569290995597839,195.3024732004851,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
7,7,0,1,2,2,2,1,1,1,1,0,1,0,0,0,25,25,25,1,0,1,0,,,,,,,,,196.07301679998636,None,196.93884150125086,None,s,1,0.5445652008056641,196.93884150125086,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
7,7,0,1,2,2,2,1,1,1,1,0,1,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
4,4,0,1,3,3,2,2,0,0,1,1,1,0,0,0,26,26,26,0,0,0,0,,,,,,,197.50286110118032,None,198.31256820075214,None,199.1273546013981,None,l,1,0.7640750017017126,199.1273546013981,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
4,4,0,1,3,3,2,2,0,0,1,1,1,0,0,0,26,26,26,1,0,1,0,,,,,,,,,199.92019410058856,None,200.66272830031812,None,l,1,0.37268130108714104,200.66272830031812,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
4,4,0,1,3,3,2,2,0,0,1,1,1,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
7,1,0,1,3,2,2,1,1,0,0,0,0,0,0,0,27,27,27,0,0,0,0,,,,,,,201.05354320071638,None,201.98635750077665,None,202.93377370014787,None,s,1,0.613620100542903,202.93377370014787,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
7,1,0,1,3,2,2,1,1,0,0,0,0,0,0,0,27,27,27,1,0,1,0,,,,,,,,,203.55574270151556,None,204.57022500038147,None,s,0,0.6251484006643295,204.57022500038147,None,205.21780620142817,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
7,1,0,1,3,2,2,1,1,0,0,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
2,4,0,1,2,3,2,2,0,0,0,1,1,0,0,0,28,28,28,0,0,0,0,,,,,,,205.7270220015198,None,206.79568680003285,None,207.59285810030997,None,s,0,0.5545438006520271,207.59285810030997,None,208.1699280012399,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
2,4,0,1,2,3,2,2,0,0,0,1,1,0,0,0,28,28,28,1,0,1,0,,,,,,,,,208.68277770094573,None,209.6798583008349,None,l,1,0.5716131012886763,209.6798583008349,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
2,4,0,1,2,3,2,2,0,0,0,1,1,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
5,8,0,1,2,2,2,1,1,0,1,0,0,0,0,0,29,29,29,0,0,0,0,,,,,,,210.28250880166888,None,211.22094620019197,None,211.9519239012152,None,s,1,0.6515887007117271,211.9519239012152,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
5,8,0,1,2,2,2,1,1,0,1,0,0,0,0,0,29,29,29,1,0,1,0,,,,,,,,,212.63070259988308,None,213.57087330147624,None,l,1,0.6405108999460936,213.57087330147624,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
5,8,0,1,2,2,2,1,1,0,1,0,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
1,3,0,1,3,2,2,2,0,0,0,1,1,0,0,0,30,30,30,0,0,0,0,,,,,,,214.23961350135505,None,216.44783990085125,None,217.21160790137947,None,l,1,0.6637924984097481,217.21160790137947,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
1,3,0,1,3,2,2,2,0,0,0,1,1,0,0,0,30,30,30,1,0,1,0,,,,,,,,,217.89456280134618,None,218.69758980162442,None,s,0,0.5378136988729239,218.69758980162442,None,219.25097220018506,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
1,3,0,1,3,2,2,2,0,0,0,1,1,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
3,1,0,1,2,3,1,1,1,1,0,1,1,0,0,0,31,31,31,0,0,0,0,,,,,,,219.75425390154123,None,220.30536410026252,None,221.2360313013196,None,s,1,0.6794129014015198,221.2360313013196,None,None,None,,,,,,,7,22,male,7,2022_May_05_1535,Partial repeat,2021.2.3,59.89645084092524,
