prime_tar_pos,probe_tar_pos,dimension,tar_color,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_dot_pos,probe_tar_dot_pos,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,FixCross.started,FixCross.stopped,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,text_finish.started,text_finish.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
4,1,0,1,3,3,2,1,0,0,1,0,1,0,0,0,10,10,10,1,0,1,0,,,,,,,,,585.6576956994832,None,586.4533399995416,None,l,1,0.5723940003663301,586.4533399995416,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
4,1,0,1,3,3,2,1,0,0,1,0,1,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
3,6,0,1,2,3,2,2,0,0,0,1,1,0,0,0,11,11,11,0,0,0,0,,,,,,,587.052837498486,None,587.6099813990295,None,588.5905864983797,None,l,1,0.5150870997458696,588.5905864983797,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
3,6,0,1,2,3,2,2,0,0,0,1,1,0,0,0,11,11,11,1,0,1,0,,,,,,,,,589.1275066994131,None,590.0607493985444,None,l,1,0.7008284013718367,590.0607493985444,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
3,6,0,1,2,3,2,2,0,0,0,1,1,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
1,5,0,1,2,3,2,2,1,1,0,1,1,0,0,0,12,12,12,0,0,0,0,,,,,,,590.7911167982966,None,591.6678487993777,None,592.5482620988041,None,s,1,0.7814870998263359,592.5482620988041,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
1,5,0,1,2,3,2,2,1,1,0,1,1,0,0,0,12,12,12,1,0,1,0,,,,,,,,,593.3553612995893,None,594.3349672984332,None,s,1,0.6106381006538868,594.3349672984332,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
1,5,0,1,2,3,2,2,1,1,0,1,1,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
4,2,0,1,2,3,1,2,1,1,0,0,1,0,0,0,13,13,13,0,0,0,0,,,,,,,594.9613413996994,None,595.4916985984892,None,596.4057799987495,None,s,1,0.6759406998753548,596.4057799987495,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
4,2,0,1,2,3,1,2,1,1,0,0,1,0,0,0,13,13,13,1,0,1,0,,,,,,,,,597.1082530990243,None,598.1258472986519,None,s,1,0.6918011009693146,598.1258472986519,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
4,2,0,1,2,3,1,2,1,1,0,0,1,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
6,5,0,1,2,3,1,2,1,0,0,0,0,0,0,0,14,14,14,0,0,0,0,,,,,,,598.8326657991856,None,599.4661095999181,None,600.4645534995943,None,s,1,0.841083200648427,600.4645534995943,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
6,5,0,1,2,3,1,2,1,0,0,0,0,0,0,0,14,14,14,1,0,1,0,,,,,,,,,601.3173009995371,None,602.2005998995155,None,l,1,0.47310169972479343,602.2005998995155,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
6,5,0,1,2,3,1,2,1,0,0,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
5,2,0,1,2,2,1,2,0,1,1,0,0,0,0,0,15,15,15,0,0,0,0,,,,,,,602.6989220995456,None,603.2734891995788,None,604.0210616998374,None,l,1,0.5886494982987642,604.0210616998374,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
5,2,0,1,2,2,1,2,0,1,1,0,0,0,0,0,15,15,15,1,0,1,0,,,,,,,,,604.6379469987005,None,605.4741333983839,None,s,1,0.6475160997360945,605.4741333983839,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
5,2,0,1,2,2,1,2,0,1,1,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
2,2,0,1,2,2,1,2,1,1,1,0,1,0,0,0,16,16,16,0,0,0,0,,,,,,,606.1432797983289,None,606.7806110996753,None,607.5775964986533,None,s,1,0.6640824992209673,607.5775964986533,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
2,2,0,1,2,2,1,2,1,1,1,0,1,0,0,0,16,16,16,1,0,1,0,,,,,,,,,608.2613657992333,None,609.1810653991997,None,s,1,0.6605831999331713,609.1810653991997,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
2,2,0,1,2,2,1,2,1,1,1,0,1,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
7,8,0,1,2,2,2,2,0,1,1,1,0,0,0,0,17,17,17,0,0,0,0,,,,,,,609.8681582994759,None,610.5042442996055,None,611.4850711990148,None,l,1,0.7006201017647982,611.4850711990148,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
7,8,0,1,2,2,2,2,0,1,1,1,0,0,0,0,17,17,17,1,0,1,0,,,,,,,,,612.2082950994372,None,613.0881665982306,None,s,1,1.1375098004937172,613.0881665982306,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
7,8,0,1,2,2,2,2,0,1,1,1,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
6,7,0,1,2,3,2,1,0,0,0,0,1,0,0,0,18,18,18,0,0,0,0,,,,,,,614.24183639884,None,615.7313377000391,None,616.5952653996646,None,l,1,0.6064649000763893,616.5952653996646,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
6,7,0,1,2,3,2,1,0,0,0,0,1,0,0,0,18,18,18,1,0,1,0,,,,,,,,,617.2121650986373,None,618.0647110994905,None,l,1,1.3129145987331867,618.0647110994905,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
6,7,0,1,2,3,2,1,0,0,0,0,1,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
6,3,0,1,3,3,1,1,0,0,1,1,1,0,0,0,19,19,19,0,0,0,0,,,,,,,619.4082677997649,None,620.0227805990726,None,620.7700525987893,None,l,1,0.455621100962162,620.7700525987893,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
6,3,0,1,3,3,1,1,0,0,1,1,1,0,0,0,19,19,19,1,0,1,0,,,,,,,,,621.2418857999146,None,622.05572719872,None,l,1,0.5539563000202179,622.05572719872,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
6,3,0,1,3,3,1,1,0,0,1,1,1,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
7,4,0,1,3,2,2,1,1,1,0,0,1,0,0,0,20,20,20,0,0,0,0,,,,,,,622.6374506987631,None,623.696599598974,None,624.5445184987038,None,s,1,0.5771565996110439,624.5445184987038,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
7,4,0,1,3,2,2,1,1,1,0,0,1,0,0,0,20,20,20,1,0,1,0,,,,,,,,,625.1450500991195,None,626.1133782994002,None,l,0,0.5602470003068447,626.1133782994002,None,626.6924930997193,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
7,4,0,1,3,2,2,1,1,1,0,0,1,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
2,1,0,1,3,2,1,1,0,1,0,1,0,0,0,0,21,21,21,0,0,0,0,,,,,,,627.203437499702,None,627.8212613984942,None,628.7021205984056,None,l,1,0.5955984015017748,628.7021205984056,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
2,1,0,1,3,2,1,1,0,1,0,1,0,0,0,0,21,21,21,1,0,1,0,,,,,,,,,629.323477499187,None,630.1714182998985,None,s,1,0.6942531000822783,630.1714182998985,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
2,1,0,1,3,2,1,1,0,1,0,1,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
6,1,0,1,2,3,1,2,0,0,0,0,1,0,0,0,22,22,22,0,0,0,0,,,,,,,630.8800954986364,None,631.5453671999276,None,632.3275636993349,None,l,1,0.5461384989321232,632.3275636993349,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
6,1,0,1,2,3,1,2,0,0,0,0,1,0,0,0,22,22,22,1,0,1,0,,,,,,,,,632.8900513984263,None,633.6782347988337,None,l,1,0.6674265004694462,633.6782347988337,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
6,1,0,1,2,3,1,2,0,0,0,0,1,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
5,3,0,1,2,3,1,2,0,1,0,0,0,0,0,0,23,23,23,0,0,0,0,,,,,,,634.3641423992813,None,635.0021687988192,None,635.8160927984864,None,l,1,0.5855197999626398,635.8160927984864,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
5,3,0,1,2,3,1,2,0,1,0,0,0,0,0,0,23,23,23,1,0,1,0,,,,,,,,,636.4106595981866,None,637.4188631996512,None,s,1,0.6788107007741928,637.4188631996512,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
5,3,0,1,2,3,1,2,0,1,0,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
3,2,0,1,3,3,1,2,0,1,1,0,0,0,0,0,24,24,24,0,0,0,0,,,,,,,638.1245985999703,None,638.7093423996121,None,639.4559992998838,None,l,1,0.5216013006865978,639.4559992998838,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
3,2,0,1,3,3,1,2,0,1,1,0,0,0,0,0,24,24,24,1,0,1,0,,,,,,,,,639.9937411993742,None,640.7759488988668,None,s,1,0.6496793013066053,640.7759488988668,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
3,2,0,1,3,3,1,2,0,1,1,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
8,2,0,1,2,3,1,1,1,1,0,1,1,0,0,0,25,25,25,0,0,0,0,,,,,,,641.446206798777,None,642.0491828992963,None,643.0637798998505,None,s,1,0.6098261009901762,643.0637798998505,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
8,2,0,1,2,3,1,1,1,1,0,1,1,0,0,0,25,25,25,1,0,1,0,,,,,,,,,643.6830103993416,None,644.6674640998244,None,s,1,0.6782507002353668,644.6674640998244,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
8,2,0,1,2,3,1,1,1,1,0,1,1,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
3,8,0,1,2,3,2,1,0,1,0,0,0,0,0,0,26,26,26,0,0,0,0,,,,,,,645.373036198318,None,646.3072200994939,None,647.2878934983164,None,l,1,0.5777286011725664,647.2878934983164,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
3,8,0,1,2,3,2,1,0,1,0,0,0,0,0,0,26,26,26,1,0,1,0,,,,,,,,,647.885207599029,None,648.7754647992551,None,s,1,0.5382128991186619,648.7754647992551,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
3,8,0,1,2,3,2,1,0,1,0,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
6,4,0,1,3,3,1,1,0,1,1,1,0,0,0,0,27,27,27,0,0,0,0,,,,,,,649.3379996996373,None,649.9479420986027,None,650.8619361985475,None,s,0,0.5557631012052298,650.8619361985475,None,651.4414275996387,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
6,4,0,1,3,3,1,1,0,1,1,1,0,0,0,0,27,27,27,1,0,1,0,,,,,,,,,651.9518209993839,None,652.7485672999173,None,s,1,0.8129808008670807,652.7485672999173,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
6,4,0,1,3,3,1,1,0,1,1,1,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
1,3,0,1,2,3,1,1,0,0,0,1,1,0,0,0,28,28,28,0,0,0,0,,,,,,,653.5819803997874,None,654.656796598807,None,655.3873807992786,None,l,1,0.5822267010807991,655.3873807992786,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
1,3,0,1,2,3,1,1,0,0,0,1,1,0,0,0,28,28,28,1,0,1,0,,,,,,,,,655.9859336987138,None,656.8068773988634,None,l,1,0.5787391010671854,656.8068773988634,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
1,3,0,1,2,3,1,1,0,0,0,1,1,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
1,7,0,1,2,3,2,2,0,1,0,1,0,0,0,0,29,29,29,0,0,0,0,,,,,,,657.4090989995748,None,658.798464698717,None,659.595989799127,None,l,1,0.5895923990756273,659.595989799127,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
1,7,0,1,2,3,2,2,0,1,0,1,0,0,0,0,29,29,29,1,0,1,0,,,,,,,,,660.193760599941,None,661.0650370996445,None,s,1,0.6805346999317408,661.0650370996445,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
1,7,0,1,2,3,2,2,0,1,0,1,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
6,6,0,1,2,2,2,2,1,1,1,1,1,0,0,0,30,30,30,0,0,0,0,,,,,,,661.7753719985485,None,662.4553111996502,None,663.4027914982289,None,s,1,0.5908215995877981,663.4027914982289,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
6,6,0,1,2,2,2,2,1,1,1,1,1,0,0,0,30,30,30,1,0,1,0,,,,,,,,,664.0027874987572,None,664.8226763997227,None,s,1,0.5710476990789175,664.8226763997227,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
6,6,0,1,2,2,2,2,1,1,1,1,1,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
1,2,0,1,3,3,2,2,1,1,1,1,1,0,0,0,31,31,31,0,0,0,0,,,,,,,665.4056286998093,None,666.3629575986415,None,667.2272957991809,None,s,1,0.6222930010408163,667.2272957991809,None,None,None,,,,,,,1,28,female,1,2022_May_05_0904,Partial repeat,2021.2.3,59.85916356976178,
