prime_tar_pos,probe_tar_pos,dimension,tar_color,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_dot_pos,probe_tar_dot_pos,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,FixCross.started,FixCross.stopped,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,text_finish.started,text_finish.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,752.3586216997355,None,space,18.628501400351524,752.3586216997355,None,,,,,,,,,,,,,,,,,,,,10,21,female,10,2022_May_06_1028,Partial repeat,2021.2.3,59.924877880121784,
2,2,0,1,2,3,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,771.1079099997878,None,773.3609666004777,None,774.078879499808,None,l,1,1.3959016986191273,774.078879499808,None,None,None,,,,,,,10,21,female,10,2022_May_06_1028,Partial repeat,2021.2.3,59.924877880121784,
2,2,0,1,2,3,2,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,,,,,,,,,775.4989513009787,None,776.2618834003806,None,l,0,0.9568962994962931,776.2618834003806,None,777.2404434997588,None,,,,,,,10,21,female,10,2022_May_06_1028,Partial repeat,2021.2.3,59.924877880121784,
2,2,0,1,2,3,2,2,0,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,21,female,10,2022_May_06_1028,Partial repeat,2021.2.3,59.924877880121784,
2,2,0,1,2,2,2,2,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,,,,,,,777.7529739998281,None,779.7735013011843,None,780.53755380027,None,s,1,0.6173131000250578,780.53755380027,None,None,None,,,,,,,10,21,female,10,2022_May_06_1028,Partial repeat,2021.2.3,59.924877880121784,
2,2,0,1,2,2,2,2,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,,,,,,,,,781.1805898007005,None,782.0901260003448,None,s,1,0.4487245995551348,782.0901260003448,None,None,None,,,,,,,10,21,female,10,2022_May_06_1028,Partial repeat,2021.2.3,59.924877880121784,
2,2,0,1,2,2,2,2,1,1,1,1,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,21,female,10,2022_May_06_1028,Partial repeat,2021.2.3,59.924877880121784,
2,2,0,1,2,2,1,2,0,0,1,0,1,1,0,0,2,2,2,0,0,0,0,,,,,,,782.5678887013346,None,785.4176426008344,None,786.432072000578,None,l,1,0.8188359998166561,786.432072000578,None,None,None,,,,,,,10,21,female,10,2022_May_06_1028,Partial repeat,2021.2.3,59.924877880121784,
2,2,0,1,2,2,1,2,0,0,1,0,1,1,0,0,2,2,2,1,0,1,0,,,,,,,,,787.2625616006553,None,788.0517710000277,None,l,1,0.5590673014521599,788.0517710000277,None,None,None,,,,,,,10,21,female,10,2022_May_06_1028,Partial repeat,2021.2.3,59.924877880121784,
2,2,0,1,2,2,1,2,0,0,1,0,1,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,21,female,10,2022_May_06_1028,Partial repeat,2021.2.3,59.924877880121784,
