prime_tar_pos,probe_tar_pos,dimension,tar_color,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_dot_pos,probe_tar_dot_pos,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,FixCross.started,FixCross.stopped,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,text_finish.started,text_finish.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
8,6,0,1,2,3,2,1,0,1,0,0,0,0,0,0,10,10,10,1,0,1,0,,,,,,,,,700.4186959005892,None,701.4169784002006,None,s,1,0.7817599009722471,701.4169784002006,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
8,6,0,1,2,3,2,1,0,1,0,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
3,7,0,1,2,2,1,2,0,0,1,0,1,0,0,0,11,11,11,0,0,0,0,,,,,,,702.2174511998892,None,703.4245184008032,None,704.2892422005534,None,l,1,0.8215363007038832,704.2892422005534,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
3,7,0,1,2,2,1,2,0,0,1,0,1,0,0,0,11,11,11,1,0,1,0,,,,,,,,,705.1230448000133,None,705.9915602002293,None,l,1,0.943215899169445,705.9915602002293,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
3,7,0,1,2,2,1,2,0,0,1,0,1,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
1,4,0,1,3,2,2,1,1,1,0,0,1,0,0,0,12,12,12,0,0,0,0,,,,,,,706.9636196009815,None,708.3841827008873,None,709.2645478006452,None,l,0,0.8621503002941608,709.2645478006452,None,710.140661900863,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
1,4,0,1,3,2,2,1,1,1,0,0,1,0,0,0,12,12,12,1,0,1,0,,,,,,,,,710.6551831997931,None,711.5357515998185,None,s,1,0.6069937013089657,711.5357515998185,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
1,4,0,1,3,2,2,1,1,1,0,0,1,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
8,1,0,1,2,3,1,1,1,1,0,1,1,0,0,0,13,13,13,0,0,0,0,,,,,,,712.1627792995423,None,714.3791873008013,None,715.2261963002384,None,s,1,0.6205202005803585,715.2261963002384,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
8,1,0,1,2,3,1,1,1,1,0,1,1,0,0,0,13,13,13,1,0,1,0,,,,,,,,,715.8712434004992,None,716.6623635999858,None,s,1,0.6484271008521318,716.6623635999858,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
8,1,0,1,2,3,1,1,1,1,0,1,1,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
3,4,0,1,3,2,1,2,1,0,0,0,0,0,0,0,14,14,14,0,0,0,0,,,,,,,717.3352502007037,None,718.3368606008589,None,719.1340639013797,None,s,1,0.5446780994534492,719.1340639013797,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
3,4,0,1,3,2,1,2,1,0,0,0,0,0,0,0,14,14,14,1,0,1,0,,,,,,,,,719.6938027013093,None,720.4865947011858,None,l,1,1.112160500138998,720.4865947011858,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
3,4,0,1,3,2,1,2,1,0,0,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
1,2,0,1,2,3,2,2,0,1,0,1,0,0,0,0,15,15,15,0,0,0,0,,,,,,,721.6090207006782,None,722.7621827013791,None,723.542592400685,None,l,1,1.2162273991852999,723.542592400685,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
