prime_tar_pos,probe_tar_pos,dimension,tar_color,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_dot_pos,probe_tar_dot_pos,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,FixCross.started,FixCross.stopped,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,text_finish.started,text_finish.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
1,8,0,1,2,2,2,1,1,1,1,0,1,0,0,0,3,3,3,0,0,0,0,,,,,,,885.9028163999319,None,887.7751714996994,None,888.6054238993675,None,s,1,0.6728894002735615,888.6054238993675,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
1,8,0,1,2,2,2,1,1,1,1,0,1,0,0,0,3,3,3,1,0,1,0,,,,,,,,,889.2907465994358,None,890.1252624001354,None,s,1,0.6170543003827333,890.1252624001354,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
1,8,0,1,2,2,2,1,1,1,1,0,1,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
7,4,0,1,2,2,2,2,1,0,1,1,0,0,0,0,4,4,4,0,0,0,0,,,,,,,890.7564902994782,None,892.1002344992012,None,892.8639754988253,None,s,1,0.6303390990942717,892.8639754988253,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
7,4,0,1,2,2,2,2,1,0,1,1,0,0,0,0,4,4,4,1,0,1,0,,,,,,,,,893.5058129988611,None,894.4669813998044,None,l,1,0.5393416006118059,894.4669813998044,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
7,4,0,1,2,2,2,2,1,0,1,1,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
4,5,0,1,2,3,2,2,1,1,0,1,1,0,0,0,5,5,5,0,0,0,0,,,,,,,895.0287723001093,None,896.5589269995689,None,897.5732106994838,None,s,1,0.7211456000804901,897.5732106994838,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
4,5,0,1,2,3,2,2,1,1,0,1,1,0,0,0,5,5,5,1,0,1,0,,,,,,,,,898.3200038988143,None,899.3432531002909,None,s,1,0.7190637998282909,899.3432531002909,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
4,5,0,1,2,3,2,2,1,1,0,1,1,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
7,5,0,1,3,3,2,2,0,0,1,1,1,0,0,0,6,6,6,0,0,0,0,,,,,,,900.0823509991169,None,901.5519414003938,None,902.28209660016,None,l,1,0.7562661990523338,902.28209660016,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
7,5,0,1,3,3,2,2,0,0,1,1,1,0,0,0,6,6,6,1,0,1,0,,,,,,,,,903.0525729004294,None,903.7853119000793,None,s,0,1.0289933998137712,903.7853119000793,None,904.8358709998429,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
7,5,0,1,3,3,2,2,0,0,1,1,1,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
6,3,0,1,3,3,2,1,0,0,1,0,1,0,0,0,7,7,7,0,0,0,0,,,,,,,905.3427133988589,None,907.6972706001252,None,908.661070600152,None,s,0,0.7532307989895344,908.661070600152,None,909.4307038988918,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
6,3,0,1,3,3,2,1,0,0,1,0,1,0,0,0,7,7,7,1,0,1,0,,,,,,,,,909.9349635001272,None,910.7826560996473,None,l,1,0.9836191982030869,910.7826560996473,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
6,3,0,1,3,3,2,1,0,0,1,0,1,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
5,3,0,1,3,3,2,1,1,1,1,0,1,0,0,0,8,8,8,0,0,0,0,,,,,,,911.7858127001673,None,913.8926606997848,None,914.7398474998772,None,s,1,0.6345285996794701,914.7398474998772,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
5,3,0,1,3,3,2,1,1,1,1,0,1,0,0,0,8,8,8,1,0,1,0,,,,,,,,,915.4030392989516,None,916.1590484995395,None,s,1,0.7593191005289555,916.1590484995395,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
5,3,0,1,3,3,2,1,1,1,1,0,1,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
4,4,0,1,2,3,1,2,1,0,0,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,916.9340243991464,None,919.0359434001148,None,919.8328837994486,None,s,1,0.7654764000326395,919.8328837994486,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
4,4,0,1,2,3,1,2,1,0,0,0,0,0,0,0,9,9,9,1,0,1,0,,,,,,,,,920.6062966994941,None,921.4359431006014,None,l,1,0.5944540984928608,921.4359431006014,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
4,4,0,1,2,3,1,2,1,0,0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
3,1,0,1,3,2,1,2,1,0,0,0,0,0,0,0,10,10,10,0,0,0,0,,,,,,,922.0601390004158,None,924.0624224990606,None,924.9595071990043,None,s,1,0.7588790003210306,924.9595071990043,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
3,1,0,1,3,2,1,2,1,0,0,0,0,0,0,0,10,10,10,1,0,1,0,,,,,,,,,925.728719400242,None,926.7133288998157,None,l,1,0.5969940014183521,926.7133288998157,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
3,1,0,1,3,2,1,2,1,0,0,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
5,8,0,1,3,3,1,2,0,1,1,0,0,0,0,0,11,11,11,0,0,0,0,,,,,,,927.3401541002095,None,928.754873899743,None,929.6523743998259,None,s,0,0.7699420992285013,929.6523743998259,None,930.4391543995589,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
5,8,0,1,3,3,1,2,0,1,1,0,0,0,0,0,11,11,11,1,0,1,0,,,,,,,,,930.9424673002213,None,931.8396014999598,None,s,1,0.8947001993656158,931.8396014999598,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
5,8,0,1,3,3,1,2,0,1,1,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
5,5,0,1,2,3,1,2,1,1,0,0,1,0,0,0,12,12,12,0,0,0,0,,,,,,,932.7543531991541,None,934.2489206995815,None,935.1127930991352,None,s,1,0.8055329993367195,935.1127930991352,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
5,5,0,1,2,3,1,2,1,1,0,0,1,0,0,0,12,12,12,1,0,1,0,,,,,,,,,935.937052199617,None,936.7500670999289,None,s,1,0.5282680988311768,936.7500670999289,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
5,5,0,1,2,3,1,2,1,1,0,0,1,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
3,2,0,1,3,2,2,1,1,0,0,0,0,0,0,0,13,13,13,0,0,0,0,,,,,,,937.2923085987568,None,938.7743439991027,None,939.7049001995474,None,s,1,0.6214096993207932,939.7049001995474,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
3,2,0,1,3,2,2,1,1,0,0,0,0,0,0,0,13,13,13,1,0,1,0,,,,,,,,,940.3475959990174,None,941.2581486999989,None,l,1,0.6122735999524593,941.2581486999989,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
3,2,0,1,3,2,2,1,1,0,0,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
3,6,0,1,3,2,1,2,1,1,0,0,1,0,0,0,14,14,14,0,0,0,0,,,,,,,941.8828841987997,None,943.3332556989044,None,944.1468761004508,None,s,1,0.77143369987607,944.1468761004508,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
3,6,0,1,3,2,1,2,1,1,0,0,1,0,0,0,14,14,14,1,0,1,0,,,,,,,,,944.9352639000863,None,945.8169979006052,None,s,1,0.6613581012934446,945.8169979006052,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
3,6,0,1,3,2,1,2,1,1,0,0,1,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
2,7,0,1,2,2,1,2,1,1,1,0,1,0,0,0,15,15,15,0,0,0,0,,,,,,,946.5076604988426,None,948.4933170005679,None,949.4072102997452,None,s,1,0.7110919002443552,949.4072102997452,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
2,7,0,1,2,2,1,2,1,1,1,0,1,0,0,0,15,15,15,1,0,1,0,,,,,,,,,950.1315273996443,None,950.8598554991186,None,s,1,0.5624470002949238,950.8598554991186,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
2,7,0,1,2,2,1,2,1,1,1,0,1,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
1,3,0,1,2,2,2,1,0,0,1,0,1,0,0,0,16,16,16,0,0,0,0,,,,,,,951.4456035997719,None,952.7682179994881,None,953.4982492998242,None,l,1,0.6121238004416227,953.4982492998242,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
1,3,0,1,2,2,2,1,0,0,1,0,1,0,0,0,16,16,16,1,0,1,0,,,,,,,,,954.1198986005038,None,955.1351376995444,None,l,1,0.727173401042819,955.1351376995444,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
1,3,0,1,2,2,2,1,0,0,1,0,1,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
3,4,0,1,2,3,2,1,0,1,0,0,0,0,0,0,17,17,17,0,0,0,0,,,,,,,955.8911386989057,None,957.1100271996111,None,958.091098099947,None,l,1,0.6431824006140232,958.091098099947,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
3,4,0,1,2,3,2,1,0,1,0,0,0,0,0,0,17,17,17,1,0,1,0,,,,,,,,,958.7531131003052,None,959.4933457989246,None,s,1,0.6329766996204853,959.4933457989246,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
3,4,0,1,2,3,2,1,0,1,0,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
8,5,0,1,3,2,1,2,0,0,0,0,1,0,0,0,18,18,18,0,0,0,0,,,,,,,960.1407091990113,None,961.5019298996776,None,962.2824045997113,None,s,0,0.6439065001904964,962.2824045997113,None,962.9475066997111,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
8,5,0,1,3,2,1,2,0,0,0,0,1,0,0,0,18,18,18,1,0,1,0,,,,,,,,,963.4557821992785,None,964.2193937003613,None,l,1,0.7708935998380184,964.2193937003613,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
8,5,0,1,3,2,1,2,0,0,0,0,1,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
1,2,0,1,2,3,2,1,0,0,0,0,1,0,0,0,19,19,19,0,0,0,0,,,,,,,965.0156510993838,None,967.3967387005687,None,968.3277623001486,None,l,1,0.6785441990941763,968.3277623001486,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
1,2,0,1,2,3,2,1,0,0,0,0,1,0,0,0,19,19,19,1,0,1,0,,,,,,,,,969.0332466997206,None,969.9303660001606,None,l,1,0.5798959005624056,969.9303660001606,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
1,2,0,1,2,3,2,1,0,0,0,0,1,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
1,5,0,1,3,2,1,1,1,1,0,1,1,0,0,0,20,20,20,0,0,0,0,,,,,,,970.5335397999734,None,972.0223971996456,None,973.0368025992066,None,s,1,0.6495000999420881,973.0368025992066,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
1,5,0,1,3,2,1,1,1,1,0,1,1,0,0,0,20,20,20,1,0,1,0,,,,,,,,,973.7010599989444,None,974.6898324992508,None,s,1,0.676519900560379,974.6898324992508,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
1,5,0,1,3,2,1,1,1,1,0,1,1,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
6,8,0,1,2,2,2,1,1,0,1,0,0,0,0,0,21,21,21,0,0,0,0,,,,,,,975.3775273989886,None,976.9486846998334,None,977.8127290997654,None,s,1,0.8095782995223999,977.8127290997654,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
6,8,0,1,2,2,2,1,1,0,1,0,0,0,0,0,21,21,21,1,0,1,0,,,,,,,,,978.6348758004606,None,979.6168427988887,None,l,1,0.5174629986286163,979.6168427988887,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
6,8,0,1,2,2,2,1,1,0,1,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
8,2,0,1,3,3,2,2,1,0,1,1,0,0,0,0,22,22,22,0,0,0,0,,,,,,,980.1563942991197,None,982.0586302988231,None,982.8723175991327,None,s,1,0.7019923999905586,982.8723175991327,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
8,2,0,1,3,3,2,2,1,0,1,1,0,0,0,0,22,22,22,1,0,1,0,,,,,,,,,983.5997042991221,None,984.4756528995931,None,l,1,0.554705798625946,984.4756528995931,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
8,2,0,1,3,3,2,2,1,0,1,1,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
1,6,0,1,2,3,1,1,1,1,0,1,1,0,0,0,23,23,23,0,0,0,0,,,,,,,985.0407982990146,None,986.5339515004307,None,987.2639979999512,None,s,1,0.6623192001134157,987.2639979999512,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
1,6,0,1,2,3,1,1,1,1,0,1,1,0,0,0,23,23,23,1,0,1,0,,,,,,,,,987.9464130997658,None,988.96739850007,None,s,1,0.63091079890728,988.96739850007,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
1,6,0,1,2,3,1,1,1,1,0,1,1,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
7,3,0,1,3,3,2,2,1,1,1,1,1,0,0,0,24,24,24,0,0,0,0,,,,,,,989.6161090005189,None,992.0113033987582,None,992.9927981998771,None,s,1,0.5975477993488312,992.9927981998771,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
7,3,0,1,3,3,2,2,1,1,1,1,1,0,0,0,24,24,24,1,0,1,0,,,,,,,,,993.6192355994135,None,994.5959326997399,None,s,1,0.578387800604105,994.5959326997399,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
7,3,0,1,3,3,2,2,1,1,1,1,1,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
8,6,0,1,2,3,2,2,0,0,0,1,1,0,0,0,25,25,25,0,0,0,0,,,,,,,995.2025913000107,None,996.0692132003605,None,996.9996498990804,None,l,1,0.5906341001391411,996.9996498990804,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
8,6,0,1,2,3,2,2,0,0,0,1,1,0,0,0,25,25,25,1,0,1,0,,,,,,,,,997.6188099998981,None,998.6196902990341,None,l,1,0.6346196997910738,998.6196902990341,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
8,6,0,1,2,3,2,2,0,0,0,1,1,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
5,4,0,1,2,2,1,1,0,1,1,1,0,0,0,0,26,26,26,0,0,0,0,,,,,,,999.2685026992112,None,1001.4462931994349,None,1002.3434877004474,None,l,1,0.6388319004327059,1002.3434877004474,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
5,4,0,1,2,2,1,1,0,1,1,1,0,0,0,0,26,26,26,1,0,1,0,,,,,,,,,1003.0068496000022,None,1004.0134648997337,None,s,1,0.45684409886598587,1004.0134648997337,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
5,4,0,1,2,2,1,1,0,1,1,1,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
7,2,0,1,2,2,1,1,0,0,1,1,1,0,0,0,27,27,27,0,0,0,0,,,,,,,1004.4920048993081,None,1005.8382277004421,None,1006.6361499000341,None,l,1,0.6342149004340172,1006.6361499000341,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
7,2,0,1,2,2,1,1,0,0,1,1,1,0,0,0,27,27,27,1,0,1,0,,,,,,,,,1007.2790577989072,None,1008.221484400332,None,l,1,0.6088757999241352,1008.221484400332,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
7,2,0,1,2,2,1,1,0,0,1,1,1,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
3,3,0,1,3,2,1,2,0,1,0,0,0,0,0,0,28,28,28,0,0,0,0,,,,,,,1008.8440340999514,None,1010.413722500205,None,1011.377753900364,None,l,1,0.564555898308754,1011.377753900364,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
3,3,0,1,3,2,1,2,0,1,0,0,0,0,0,0,28,28,28,1,0,1,0,,,,,,,,,1011.9594585988671,None,1012.8305775988847,None,s,1,0.6157748997211456,1012.8305775988847,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
3,3,0,1,3,2,1,2,0,1,0,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
4,7,0,1,2,2,2,2,0,1,1,1,0,0,0,0,29,29,29,0,0,0,0,,,,,,,1013.4575337003917,None,1014.6219843998551,None,1015.5532453991473,None,l,1,0.7090647984296083,1015.5532453991473,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
4,7,0,1,2,2,2,2,0,1,1,1,0,0,0,0,29,29,29,1,0,1,0,,,,,,,,,1016.2835560999811,None,1017.1055437996984,None,s,1,0.8687649015337229,1017.1055437996984,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
4,7,0,1,2,2,2,2,0,1,1,1,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
5,7,0,1,3,2,2,1,0,1,0,0,0,0,0,0,30,30,30,0,0,0,0,,,,,,,1017.9998537991196,None,1019.1307415999472,None,1019.8611709997058,None,l,1,0.6251369994133711,1019.8611709997058,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
5,7,0,1,3,2,2,1,0,1,0,0,0,0,0,0,30,30,30,1,0,1,0,,,,,,,,,1020.5048868004233,None,1021.4477460999042,None,s,1,0.5425620004534721,1021.4477460999042,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
5,7,0,1,3,2,2,1,0,1,0,0,0,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
6,2,0,1,2,2,1,2,0,0,1,0,1,0,0,0,31,31,31,0,0,0,0,,,,,,,1022.0127675998956,None,1023.2721151988953,None,1024.1358890999109,None,l,1,0.566414300352335,1024.1358890999109,None,None,None,,,,,,,9,23,female,9,2022_May_06_1027,Partial repeat,2021.2.3,59.965051961991016,
