prime_tar_pos,probe_tar_pos,dimension,tar_color,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_dot_pos,probe_tar_dot_pos,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,FixCross.started,FixCross.stopped,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,text_finish.started,text_finish.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,595.9929817002267,None,space,70.69751119986176,595.9929817002267,None,,,,,,,,,,,,,,,,,,,,2,22,female,2,2022_May_05_0909,Partial repeat,2021.2.3,59.89092634429227,
5,5,0,1,2,2,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,666.8381657991558,None,668.7761217989028,None,669.5344329997897,None,s,0,3.4597792997956276,669.5344329997897,None,673.0222775992006,None,,,,,,,2,22,female,2,2022_May_05_0909,Partial repeat,2021.2.3,59.89092634429227,
5,5,0,1,2,2,1,2,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,,,,,,,,,673.52621909976,None,674.3065003994852,None,l,1,3.1357486993074417,674.3065003994852,None,None,None,,,,,,,2,22,female,2,2022_May_05_0909,Partial repeat,2021.2.3,59.89092634429227,
5,5,0,1,2,2,1,2,0,0,1,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22,female,2,2022_May_05_0909,Partial repeat,2021.2.3,59.89092634429227,
5,5,0,1,2,2,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,,,,,,,677.4725167993456,None,681.1243097987026,None,681.9882840998471,None,s,1,1.1099725998938084,681.9882840998471,None,None,None,,,,,,,2,22,female,2,2022_May_05_0909,Partial repeat,2021.2.3,59.89092634429227,
5,5,0,1,2,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,,,,,,,,,683.124577799812,None,683.9589684996754,None,s,1,0.8272128012031317,683.9589684996754,None,None,None,,,,,,,2,22,female,2,2022_May_05_0909,Partial repeat,2021.2.3,59.89092634429227,
5,5,0,1,2,2,1,1,1,1,1,1,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22,female,2,2022_May_05_0909,Partial repeat,2021.2.3,59.89092634429227,
5,5,0,1,2,3,2,2,1,1,0,1,1,1,0,0,2,2,2,0,0,0,0,,,,,,,684.8065740000457,None,686.8354211002588,None,687.6994816996157,None,s,1,0.6388146001845598,687.6994816996157,None,None,None,,,,,,,2,22,female,2,2022_May_05_0909,Partial repeat,2021.2.3,59.89092634429227,
5,5,0,1,2,3,2,2,1,1,0,1,1,1,0,0,2,2,2,1,0,1,0,,,,,,,,,688.3634243998677,None,689.2358114998788,None,s,1,0.7024192996323109,689.2358114998788,None,None,None,,,,,,,2,22,female,2,2022_May_05_0909,Partial repeat,2021.2.3,59.89092634429227,
5,5,0,1,2,3,2,2,1,1,0,1,1,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22,female,2,2022_May_05_0909,Partial repeat,2021.2.3,59.89092634429227,
