prime_tar_pos,probe_tar_pos,dimension,tar_color,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_dot_pos,probe_tar_dot_pos,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,FixCross.started,FixCross.stopped,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,text_finish.started,text_finish.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,355.12160820141435,None,space,76.27974179945886,355.12160820141435,None,,,,,,,,,,,,,,,,,,,,18,27,female,18,2022_May_10_1139,Partial repeat,2021.2.3,59.90373420323014,
8,8,0,1,3,2,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,431.5257056001574,None,435.0793698001653,None,435.88033219985664,None,s,1,0.840769600123167,435.88033219985664,None,None,None,,,,,,,18,27,female,18,2022_May_10_1139,Partial repeat,2021.2.3,59.90373420323014,
8,8,0,1,3,2,2,2,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,,,,,,,,,436.7465896997601,None,437.630392100662,None,l,1,0.6186969000846148,437.630392100662,None,None,None,,,,,,,18,27,female,18,2022_May_10_1139,Partial repeat,2021.2.3,59.90373420323014,
8,8,0,1,3,2,2,2,1,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,27,female,18,2022_May_10_1139,Partial repeat,2021.2.3,59.90373420323014,
8,8,0,1,3,3,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,,,,,,,438.2767038997263,None,441.35843580029905,None,442.32235980033875,None,s,0,0.6147515997290611,442.32235980033875,None,442.9620840009302,None,,,,,,,18,27,female,18,2022_May_10_1139,Partial repeat,2021.2.3,59.90373420323014,
8,8,0,1,3,3,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,,,,,,,,,443.46252319961786,None,444.21235929988325,None,l,0,0.6687372010201216,444.21235929988325,None,444.9069784004241,None,,,,,,,18,27,female,18,2022_May_10_1139,Partial repeat,2021.2.3,59.90373420323014,
8,8,0,1,3,3,1,1,0,1,1,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,27,female,18,2022_May_10_1139,Partial repeat,2021.2.3,59.90373420323014,
8,8,0,1,3,2,2,1,0,0,0,0,1,1,0,0,2,2,2,0,0,0,0,,,,,,,445.4163757003844,None,447.1363260000944,None,448.05004260130227,None,l,1,1.3350518997758627,448.05004260130227,None,None,None,,,,,,,18,27,female,18,2022_May_10_1139,Partial repeat,2021.2.3,59.90373420323014,
8,8,0,1,3,2,2,1,0,0,0,0,1,1,0,0,2,2,2,1,0,1,0,,,,,,,,,449.4066077005118,None,450.1875117011368,None,l,1,0.4375794995576143,450.1875117011368,None,None,None,,,,,,,18,27,female,18,2022_May_10_1139,Partial repeat,2021.2.3,59.90373420323014,
8,8,0,1,3,2,2,1,0,0,0,0,1,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,27,female,18,2022_May_10_1139,Partial repeat,2021.2.3,59.90373420323014,
