prime_tar_pos,probe_tar_pos,dimension,tar_color,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_dot_pos,probe_tar_dot_pos,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,FixCross.started,FixCross.stopped,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,text_finish.started,text_finish.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,273.31890470162034,None,space,40.24680830165744,273.31890470162034,None,,,,,,,,,,,,,,,,,,,,6,28,female,6,2022_May_05_1301,Partial repeat,2021.2.3,59.896056582069754,
2,2,0,1,2,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,313.6824515014887,None,315.6238778010011,None,316.5059372000396,None,s,1,0.9395618010312319,316.5059372000396,None,None,None,,,,,,,6,28,female,6,2022_May_05_1301,Partial repeat,2021.2.3,59.896056582069754,
2,2,0,1,2,3,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,,,,,,,,,317.45561130158603,None,318.27436790056527,None,l,1,0.5631253011524677,318.27436790056527,None,None,None,,,,,,,6,28,female,6,2022_May_05_1301,Partial repeat,2021.2.3,59.896056582069754,
2,2,0,1,2,3,2,1,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,28,female,6,2022_May_05_1301,Partial repeat,2021.2.3,59.896056582069754,
2,2,0,1,3,3,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,,,,,,,318.8524082005024,None,322.0031674001366,None,323.0169947016984,None,s,1,0.7165360003709793,323.0169947016984,None,None,None,,,,,,,6,28,female,6,2022_May_05_1301,Partial repeat,2021.2.3,59.896056582069754,
2,2,0,1,3,3,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,,,,,,,,,323.7611680999398,None,324.6035668011755,None,l,1,0.4899911005049944,324.6035668011755,None,None,None,,,,,,,6,28,female,6,2022_May_05_1301,Partial repeat,2021.2.3,59.896056582069754,
2,2,0,1,3,3,1,1,1,0,1,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,28,female,6,2022_May_05_1301,Partial repeat,2021.2.3,59.896056582069754,
2,2,0,1,2,3,1,2,0,1,0,0,0,1,0,0,2,2,2,0,0,0,0,,,,,,,325.11510440148413,None,326.2614350002259,None,327.2085711006075,None,s,0,0.5489563010632992,327.2085711006075,None,327.78090700134635,None,,,,,,,6,28,female,6,2022_May_05_1301,Partial repeat,2021.2.3,59.896056582069754,
2,2,0,1,2,3,1,2,0,1,0,0,0,1,0,0,2,2,2,1,0,1,0,,,,,,,,,328.28205370157957,None,329.1956208012998,None,s,1,0.6500821001827717,329.1956208012998,None,None,None,,,,,,,6,28,female,6,2022_May_05_1301,Partial repeat,2021.2.3,59.896056582069754,
2,2,0,1,2,3,1,2,0,1,0,0,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,28,female,6,2022_May_05_1301,Partial repeat,2021.2.3,59.896056582069754,
2,2,0,1,2,2,2,2,0,0,1,1,1,1,0,0,3,3,3,0,0,0,0,,,,,,,329.857649801299,None,331.50500240176916,None,332.38505790010095,None,l,1,0.4845052007585764,332.38505790010095,None,None,None,,,,,,,6,28,female,6,2022_May_05_1301,Partial repeat,2021.2.3,59.896056582069754,
