prime_tar_pos,probe_tar_pos,dimension,tar_color,tar_shape,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_ori,probe_tar_ori,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,fixdur,FixCross.started,FixCross.stopped,dist_ori,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
8,5,0,1,1,3,3,2,3,0,0,1,0,1,0,0,0,3,3,3,0,0,0,0,,,,,,,111.4588868263636,None,0.9287944046822441,112.68282941147118,None,"[87. 87. 87. 93. 93. 87. 93. 93. 93. 87. 87. 93. 93. 93. 93. 93. 93. 87.
 87. 93. 93. 93. 93. 87. 93. 93. 93. 93. 87. 87. 87. 87. 93. 87.]",113.69861382467934,None,s,1,0.6649063587519777,113.69861382467934,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
8,5,0,1,1,3,3,2,3,0,0,1,0,1,0,0,0,3,3,3,1,0,1,0,,,,,,,,,0.9284687304247782,114.4229912933497,None,"[93. 93. 87. 93. 87. 93. 87. 87. 87. 87. 87. 87. 87. 87. 87. 93. 87. 87.
 87. 93. 93. 87. 87. 93. 93. 93. 87. 87. 93. 87. 93. 93. 93. 87.]",115.44711867189835,None,s,1,0.9798204275557509,115.44711867189835,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
8,5,0,1,1,3,3,2,3,0,0,1,0,1,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
2,1,0,1,1,3,3,3,2,1,1,1,0,1,0,0,0,4,4,4,0,0,0,0,,,,,,,116.44623992487686,None,0.840184745770503,117.43704643504498,None,"[93. 87. 93. 87. 87. 93. 93. 87. 93. 93. 87. 87. 87. 93. 87. 87. 87. 93.
 87. 87. 87. 87. 87. 93. 87. 87. 93. 93. 93. 93. 93. 93. 87. 93.]",118.36126091859296,None,l,1,0.6105016553374298,118.36126091859296,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
2,1,0,1,1,3,3,3,2,1,1,1,0,1,0,0,0,4,4,4,1,0,1,0,,,,,,,,,0.7968387697469679,119.04399155119972,None,"[93. 87. 93. 93. 87. 87. 87. 87. 87. 87. 93. 87. 93. 87. 93. 87. 87. 93.
 93. 87. 87. 87. 87. 93. 87. 93. 93. 93. 87. 87. 87. 93. 93. 93.]",119.92656561289732,None,l,1,0.6440601702688582,119.92656561289732,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
2,1,0,1,1,3,3,3,2,1,1,1,0,1,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
4,2,0,1,1,3,2,2,2,1,0,0,1,0,0,0,0,5,5,5,0,0,0,0,,,,,,,120.59264751725095,None,0.8772450366871841,121.24209672887991,None,"[87. 87. 87. 87. 87. 87. 93. 87. 93. 87. 87. 93. 93. 93. 93. 87. 93. 93.
 87. 87. 87. 87. 87. 87. 87. 87. 87. 87. 87. 93. 93. 87. 87. 93.]",122.1996073860937,None,l,1,0.6590052838582778,122.1996073860937,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
4,2,0,1,1,3,2,2,2,1,0,0,1,0,0,0,0,5,5,5,1,0,1,0,,,,,,,,,0.8136909735844743,122.93229029696522,None,"[87. 87. 87. 93. 87. 87. 87. 87. 93. 87. 87. 87. 87. 93. 87. 93. 93. 93.
 93. 87. 93. 93. 87. 93. 93. 93. 87. 87. 87. 93. 93. 93. 93. 93.]",123.82319257131712,None,s,1,0.7001081947546481,123.82319257131712,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
4,2,0,1,1,3,2,2,2,1,0,0,1,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
4,6,0,1,1,3,2,2,3,1,1,0,0,1,0,0,0,6,6,6,0,0,0,0,,,,,,,124.54756683287997,None,0.7480752582431278,125.77152096356804,None,"[93. 93. 87. 93. 87. 93. 93. 93. 93. 93. 87. 87. 87. 93. 87. 93. 93. 93.
 93. 93. 93. 93. 87. 93. 87. 87. 87. 93. 93. 93. 87. 87. 93. 93.]",126.60411837299762,None,l,1,0.7516553667937842,126.60411837299762,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
4,6,0,1,1,3,2,2,3,1,1,0,0,1,0,0,0,6,6,6,1,0,1,0,,,,,,,,,0.8955337342061949,127.4200737890933,None,"[87. 87. 87. 93. 87. 87. 93. 93. 93. 93. 87. 87. 87. 87. 87. 87. 93. 93.
 93. 87. 87. 93. 93. 93. 87. 87. 87. 87. 87. 93. 93. 87. 87. 93.]",128.39423894735046,None,l,1,0.640407597336889,128.39423894735046,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
4,6,0,1,1,3,2,2,3,1,1,0,0,1,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
6,1,0,1,1,3,3,2,2,0,0,1,1,1,0,0,0,7,7,7,0,0,0,0,,,,,,,129.05199969468413,None,0.7573565219656496,132.5822757367041,None,"[93. 87. 87. 87. 93. 87. 93. 93. 87. 93. 93. 93. 93. 87. 87. 87. 93. 87.
 93. 93. 87. 93. 93. 93. 93. 87. 87. 93. 87. 87. 93. 87. 87. 87.]",133.42322380852784,None,s,1,0.8114624401296169,133.42322380852784,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
6,1,0,1,1,3,3,2,2,0,0,1,1,1,0,0,0,7,7,7,1,0,1,0,,,,,,,,,0.7380563022270281,134.30578568322198,None,"[93. 93. 93. 93. 87. 87. 87. 87. 93. 93. 93. 93. 87. 87. 87. 87. 93. 87.
 87. 87. 93. 87. 87. 87. 87. 93. 87. 93. 87. 93. 87. 93. 93. 87.]",135.13007732973892,None,s,1,0.6716823321385164,135.13007732973892,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
6,1,0,1,1,3,3,2,2,0,0,1,1,1,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
2,3,0,1,1,2,3,2,3,0,0,0,0,1,0,0,0,8,8,8,0,0,0,0,,,,,,,135.821143551344,None,0.7079655098571508,136.8202814812721,None,"[93. 93. 93. 93. 87. 87. 93. 87. 87. 93. 87. 87. 87. 93. 87. 87. 87. 87.
 87. 87. 93. 87. 93. 87. 93. 93. 87. 87. 87. 87. 87. 93. 87. 93.]",137.61127887838484,None,l,0,0.3984003467103321,137.61127887838484,None,138.0275705274671,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
2,3,0,1,1,2,3,2,3,0,0,0,0,1,0,0,0,8,8,8,1,0,1,0,,,,,,,,,0.9861611304680558,138.5604404767564,None,"[87. 93. 87. 93. 87. 87. 93. 87. 93. 87. 87. 87. 87. 87. 87. 87. 93. 93.
 87. 87. 87. 87. 87. 93. 93. 93. 93. 93. 93. 93. 93. 93. 93. 93.]",139.6345130779373,None,s,1,1.4482560910855682,139.6345130779373,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
2,3,0,1,1,2,3,2,3,0,0,0,0,1,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
7,7,0,1,1,3,2,2,3,0,0,0,0,1,0,0,0,9,9,9,0,0,0,0,,,,,,,141.09991032931794,None,0.9552498194733818,143.53113650853993,None,"[87. 93. 87. 87. 93. 87. 87. 87. 87. 93. 87. 93. 87. 93. 93. 87. 93. 87.
 87. 93. 93. 87. 93. 87. 93. 87. 93. 87. 87. 87. 87. 93. 93. 87.]",144.57191037037046,None,s,1,0.6058308262763603,144.57191037037046,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
7,7,0,1,1,3,2,2,3,0,0,0,0,1,0,0,0,9,9,9,1,0,1,0,,,,,,,,,0.8247070499723435,145.24631792169203,None,"[93. 87. 93. 93. 87. 93. 93. 93. 93. 93. 87. 87. 87. 87. 87. 93. 87. 87.
 93. 93. 87. 93. 93. 93. 93. 93. 87. 87. 87. 87. 87. 87. 93. 87.]",146.1538737349565,None,s,1,0.5118571707262163,146.1538737349565,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
7,7,0,1,1,3,2,2,3,0,0,0,0,1,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
1,6,0,1,1,3,3,3,3,1,0,1,1,0,0,0,0,10,10,10,0,0,0,0,,,,,,,146.68673887358818,None,0.7064494966019634,147.89403818251958,None,"[87. 87. 87. 93. 87. 93. 87. 87. 93. 93. 87. 93. 87. 87. 93. 93. 87. 93.
 93. 87. 87. 87. 87. 93. 93. 87. 87. 87. 93. 87. 93. 93. 87. 93.]",148.68501922339237,None,l,1,0.6367640042990388,148.68501922339237,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
1,6,0,1,1,3,3,3,3,1,0,1,1,0,0,0,0,10,10,10,1,0,1,0,,,,,,,,,0.8970663375349608,149.39273256970046,None,"[93. 87. 87. 93. 93. 93. 87. 93. 87. 93. 93. 87. 87. 93. 93. 87. 87. 87.
 93. 87. 87. 87. 93. 93. 93. 93. 93. 93. 87. 93. 93. 87. 87. 87.]",150.37522337492737,None,s,1,0.6255975029052934,150.37522337492737,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
1,6,0,1,1,3,3,3,3,1,0,1,1,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
6,6,0,1,1,2,2,2,2,1,1,1,1,1,0,0,0,11,11,11,0,0,0,0,,,,,,,151.01633475258495,None,0.7240602851284618,151.86559339798077,None,"[93. 93. 87. 93. 93. 87. 87. 87. 87. 87. 87. 93. 87. 87. 87. 93. 93. 93.
 87. 93. 87. 93. 93. 93. 87. 87. 87. 87. 87. 93. 87. 93. 87. 93.]",152.67323631624095,None,l,1,0.7919010182795319,152.67323631624095,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
6,6,0,1,1,2,2,2,2,1,1,1,1,1,0,0,0,11,11,11,1,0,1,0,,,,,,,,,0.9244277242557226,153.53914721770707,None,"[93. 93. 87. 87. 93. 87. 93. 87. 87. 93. 87. 87. 87. 87. 93. 93. 93. 93.
 93. 87. 93. 93. 93. 93. 87. 87. 93. 93. 93. 93. 93. 87. 93. 93.]",154.53828867545235,None,l,1,0.6865103863638069,154.53828867545235,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
6,6,0,1,1,2,2,2,2,1,1,1,1,1,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
8,4,0,1,1,2,2,2,3,1,1,1,0,1,0,0,0,12,12,12,0,0,0,0,,,,,,,155.24600202176043,None,0.7072613158177578,156.2285027690159,None,"[87. 87. 87. 93. 87. 93. 93. 93. 87. 87. 87. 93. 93. 87. 93. 87. 87. 93.
 87. 87. 93. 87. 93. 93. 87. 87. 87. 93. 87. 93. 93. 93. 93. 93.]",157.0194899033886,None,l,1,0.7653189208558615,157.0194899033886,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
8,4,0,1,1,2,2,2,3,1,1,1,0,1,0,0,0,12,12,12,1,0,1,0,,,,,,,,,0.9725274012809577,157.84376775934834,None,"[93. 93. 93. 93. 87. 93. 87. 87. 87. 87. 87. 87. 87. 87. 87. 93. 87. 87.
 93. 93. 93. 93. 93. 93. 87. 93. 87. 93. 87. 93. 87. 93. 87. 87.]",158.9011788038515,None,l,1,0.7556645699041837,158.9011788038515,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
8,4,0,1,1,2,2,2,3,1,1,1,0,1,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
1,1,0,1,1,2,2,2,3,1,0,1,0,0,0,0,0,13,13,13,0,0,0,0,,,,,,,159.67553228337056,None,0.9624277182452351,160.30830775131835,None,"[87. 87. 93. 93. 87. 93. 93. 93. 93. 87. 93. 93. 93. 87. 87. 93. 87. 87.
 93. 87. 93. 93. 93. 93. 87. 93. 87. 93. 93. 93. 87. 93. 87. 93.]",161.35740373230146,None,l,1,1.0999140365620406,161.35740373230146,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
1,1,0,1,1,2,2,2,3,1,0,1,0,0,0,0,0,13,13,13,1,0,1,0,,,,,,,,,0.9631203232718879,162.53137223082376,None,"[87. 93. 87. 93. 87. 87. 87. 87. 87. 93. 87. 93. 87. 87. 93. 93. 87. 93.
 93. 87. 87. 87. 93. 93. 93. 93. 87. 93. 87. 93. 93. 87. 87. 87.]",163.58046404257038,None,s,1,0.748396626466274,163.58046404257038,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
1,1,0,1,1,2,2,2,3,1,0,1,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
3,6,0,1,1,2,3,2,3,0,1,0,0,0,0,0,0,14,14,14,0,0,0,0,,,,,,,164.34646782182426,None,0.7512218625757053,165.062520284946,None,"[93. 87. 87. 87. 87. 93. 87. 87. 87. 87. 87. 93. 93. 87. 87. 87. 93. 93.
 93. 93. 93. 87. 87. 93. 93. 93. 87. 93. 93. 87. 87. 87. 93. 87.]",165.9034571318989,None,s,1,0.6006590472679818,165.9034571318989,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
3,6,0,1,1,2,3,2,3,0,1,0,0,0,0,0,0,14,14,14,1,0,1,0,,,,,,,,,0.8692011004159002,166.57786564535309,None,"[93. 93. 87. 87. 93. 87. 93. 93. 93. 87. 93. 93. 87. 93. 93. 93. 87. 93.
 87. 87. 93. 93. 93. 87. 93. 87. 87. 93. 93. 93. 87. 93. 93. 93.]",167.53538239606678,None,l,1,0.5204977554967627,167.53538239606678,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
3,6,0,1,1,2,3,2,3,0,1,0,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
1,2,0,1,1,2,2,2,2,1,0,1,1,0,0,0,0,15,15,15,0,0,0,0,,,,,,,168.08489914934762,None,0.882385281203089,168.825927591246,None,"[93. 87. 93. 87. 93. 87. 93. 93. 87. 87. 93. 87. 87. 93. 93. 93. 87. 93.
 93. 93. 87. 93. 87. 93. 93. 93. 87. 93. 87. 87. 93. 87. 93. 87.]",169.78343183424658,None,l,1,0.7684792030322569,169.78343183424658,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
1,2,0,1,1,2,2,2,2,1,0,1,1,0,0,0,0,15,15,15,1,0,1,0,,,,,,,,,0.8440191988440039,170.62436451196118,None,"[93. 93. 87. 93. 87. 87. 87. 87. 87. 93. 87. 93. 87. 87. 93. 93. 87. 93.
 93. 93. 93. 93. 87. 87. 87. 93. 87. 93. 93. 93. 93. 93. 87. 93.]",171.55689373831774,None,s,1,0.5950097301902133,171.55689373831774,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
1,2,0,1,1,2,2,2,2,1,0,1,1,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
7,5,0,1,1,2,3,2,2,0,1,0,1,0,0,0,0,16,16,16,0,0,0,0,,,,,,,172.17303490998893,None,0.7527318597015604,172.91405020275306,None,"[93. 93. 93. 93. 93. 87. 93. 87. 87. 87. 93. 87. 93. 93. 87. 87. 93. 87.
 93. 87. 87. 87. 87. 87. 87. 93. 93. 93. 93. 93. 93. 93. 93. 93.]",173.75499538818258,None,s,1,0.684963919888105,173.75499538818258,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
7,5,0,1,1,2,3,2,2,0,1,0,1,0,0,0,0,16,16,16,1,0,1,0,,,,,,,,,0.9838489314900296,174.51267095478215,None,"[93. 87. 87. 87. 93. 93. 93. 93. 87. 93. 93. 93. 93. 87. 87. 87. 93. 87.
 93. 93. 93. 93. 87. 87. 93. 93. 87. 87. 87. 87. 93. 93. 87. 87.]",175.57841726757215,None,l,1,1.1975158910408936,175.57841726757215,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
7,5,0,1,1,2,3,2,2,0,1,0,1,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
5,8,0,1,1,3,2,2,2,1,1,0,1,1,0,0,0,17,17,17,0,0,0,0,,,,,,,176.79403099860247,None,0.7756434242499954,178.11788519587026,None,"[87. 87. 93. 87. 93. 93. 87. 87. 93. 93. 87. 87. 87. 87. 93. 87. 93. 93.
 87. 93. 87. 93. 93. 93. 93. 87. 87. 87. 93. 87. 93. 87. 87. 93.]",178.98380379439186,None,l,1,0.6081572609091381,178.98380379439186,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
5,8,0,1,1,3,2,2,2,1,1,0,1,1,0,0,0,17,17,17,1,0,1,0,,,,,,,,,0.8719556425028652,179.65822032561118,None,"[93. 87. 87. 93. 87. 87. 87. 87. 93. 93. 93. 93. 93. 87. 87. 93. 93. 87.
 87. 93. 93. 93. 93. 87. 93. 87. 93. 93. 87. 93. 93. 87. 93. 87.]",180.6157252100329,None,l,1,1.0232949932815245,180.6157252100329,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
5,8,0,1,1,3,2,2,2,1,1,0,1,1,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
6,3,0,1,1,3,2,3,3,1,1,0,1,1,0,0,0,18,18,18,0,0,0,0,,,,,,,181.65649233694057,None,0.7104828781458529,193.845954043456,None,"[87. 87. 87. 87. 87. 87. 93. 93. 93. 93. 87. 93. 87. 87. 87. 87. 93. 87.
 87. 93. 87. 87. 93. 93. 87. 93. 87. 87. 93. 93. 87. 93. 93. 87.]",194.64527612540587,None,l,1,0.5937887849649996,194.64527612540587,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
6,3,0,1,1,3,2,3,3,1,1,0,1,1,0,0,0,18,18,18,1,0,1,0,,,,,,,,,0.9993466914436597,195.31134135280809,None,"[93. 93. 87. 93. 87. 87. 87. 87. 93. 93. 87. 93. 87. 93. 87. 93. 93. 93.
 87. 93. 87. 87. 93. 87. 93. 93. 93. 87. 93. 93. 93. 87. 87. 87.]",196.39375691933128,None,l,1,0.6523524633375928,196.39375691933128,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
6,3,0,1,1,3,2,3,3,1,1,0,1,1,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
7,1,0,1,1,3,3,3,2,0,0,1,0,1,0,0,0,19,19,19,0,0,0,0,,,,,,,197.06815837715294,None,0.8146418138226924,198.50024758857762,None,"[93. 87. 87. 93. 93. 93. 93. 93. 93. 93. 93. 87. 87. 93. 93. 93. 93. 87.
 87. 87. 93. 93. 87. 87. 87. 87. 87. 87. 93. 87. 87. 87. 87. 93.]",199.39948384837408,None,s,1,0.5746170264828834,199.39948384837408,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
7,1,0,1,1,3,3,3,2,0,0,1,0,1,0,0,0,19,19,19,1,0,1,0,,,,,,,,,0.9815641384037558,200.0405894532396,None,"[93. 87. 93. 93. 87. 87. 87. 87. 93. 93. 93. 87. 87. 93. 93. 87. 87. 87.
 87. 93. 93. 87. 93. 87. 93. 87. 87. 93. 93. 87. 87. 87. 87. 93.]",201.10633512460845,None,s,1,0.723772146500778,201.10633512460845,None,None,None,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
7,1,0,1,1,3,3,3,2,0,0,1,0,1,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,13_NF,24,F,13,2021_Nov_02_1555,Partial repeat,2021.2.3,120.10199561463384,
