prime_tar_pos,probe_tar_pos,dimension,tar_color,tar_shape,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_ori,probe_tar_ori,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,fixdur,FixCross.started,FixCross.stopped,dist_ori,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,text_finish.started,text_finish.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,36.744532954292595,None,space,1.3938505041764984,36.744532954292595,None,,,,,,,,,,,,,,,,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
3,3,0,1,1,2,2,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,112.60573352670235,None,0.8321790161369854,118.40807736640193,None,"[87. 87. 87. 87. 87. 93. 93. 87. 87. 87. 93. 93. 93. 87. 87. 93. 93. 93.
 87. 93. 93. 87. 87. 93. 87. 93. 93. 87. 93. 87. 93. 87. 87. 87.]",119.32396443157029,None,l,1,0.9541071520900459,119.32396443157029,None,None,None,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
3,3,0,1,1,2,2,2,3,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,,,,,,,,,0.8550770761059672,120.34809332511452,None,"[87. 93. 93. 87. 93. 93. 93. 93. 87. 93. 87. 87. 93. 93. 93. 87. 93. 93.
 93. 87. 87. 87. 87. 87. 87. 87. 93. 93. 93. 93. 87. 87. 93. 87.]",121.2806119601828,None,s,1,0.6450863743336868,121.2806119601828,None,None,None,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
3,3,0,1,1,2,2,2,3,1,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
3,3,0,1,1,3,2,2,3,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,,,,,,,121.94671085673531,None,0.8613066490234413,122.87925803532085,None,"[93. 93. 93. 93. 87. 87. 87. 93. 93. 87. 93. 87. 93. 87. 87. 87. 87. 87.
 87. 87. 87. 87. 93. 93. 93. 93. 93. 93. 93. 87. 93. 93. 93. 87.]",123.82013029955306,None,l,1,0.6016248602957148,123.82013029955306,None,None,None,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
3,3,0,1,1,3,2,2,3,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,,,,,,,,,0.8985695751880678,124.48621925398152,None,"[87. 93. 87. 87. 87. 87. 93. 87. 87. 87. 93. 87. 87. 93. 93. 87. 93. 87.
 93. 87. 87. 93. 93. 93. 87. 87. 87. 93. 87. 93. 87. 93. 93. 87.]",125.46038865366324,None,l,1,0.7053997885681156,125.46038865366324,None,None,None,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
3,3,0,1,1,3,2,2,3,1,1,0,0,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
3,3,0,1,1,3,2,3,3,1,0,0,1,0,1,0,0,2,2,2,0,0,0,0,,,,,,,126.17644800621929,None,0.8071546505240387,126.98408714945197,None,"[93. 93. 87. 87. 87. 93. 87. 93. 87. 87. 87. 87. 93. 87. 87. 93. 93. 93.
 87. 87. 93. 87. 87. 93. 87. 93. 87. 93. 87. 93. 93. 93. 93. 87.]",127.86667643774342,None,l,1,1.2435239855813052,127.86667643774342,None,None,None,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
3,3,0,1,1,3,2,3,3,1,0,0,1,0,1,0,0,2,2,2,1,0,1,0,,,,,,,,,0.773547282977039,129.16556939827058,None,"[93. 93. 93. 87. 87. 93. 93. 93. 87. 93. 87. 87. 93. 87. 87. 87. 93. 93.
 93. 87. 93. 87. 87. 87. 87. 87. 87. 93. 93. 87. 87. 93. 93. 93.]",130.01481825476594,None,s,1,0.7910537526213375,130.01481825476594,None,None,None,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
3,3,0,1,1,3,2,3,3,1,0,0,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
3,3,0,1,1,3,2,2,2,1,0,0,1,0,1,0,0,3,3,3,0,0,0,0,,,,,,,130.82247215082782,None,0.7915291705882109,132.7957900556952,None,"[87. 93. 93. 87. 93. 93. 93. 87. 93. 93. 87. 93. 93. 93. 93. 93. 93. 87.
 93. 87. 87. 93. 93. 93. 87. 93. 93. 87. 87. 87. 87. 93. 93. 93.]",133.66171121272748,None,l,1,0.9512999452688291,133.66171121272748,None,None,None,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
3,3,0,1,1,3,2,2,2,1,0,0,1,0,1,0,0,3,3,3,1,0,1,0,,,,,,,,,0.9187523402273655,134.67752175561236,None,"[93. 93. 87. 93. 87. 93. 87. 93. 93. 93. 87. 93. 93. 93. 93. 93. 87. 87.
 93. 93. 93. 87. 93. 87. 87. 87. 87. 93. 93. 87. 93. 93. 87. 93.]",135.67669206932806,None,s,1,0.7442657963179045,135.67669206932806,None,None,None,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
3,3,0,1,1,3,2,2,2,1,0,0,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
3,3,0,1,1,2,3,3,3,1,0,0,1,0,1,0,0,4,4,4,0,0,0,0,,,,,,,136.4510164378588,None,0.9105950453450994,137.27530254524788,None,"[93. 93. 93. 93. 93. 93. 87. 87. 93. 93. 87. 93. 87. 87. 93. 87. 93. 93.
 93. 87. 93. 87. 87. 87. 93. 87. 87. 93. 87. 93. 87. 93. 93. 87.]",138.2661262855006,None,l,1,0.8108918178711519,138.2661262855006,None,None,None,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
3,3,0,1,1,2,3,3,3,1,0,0,1,0,1,0,0,4,4,4,1,0,1,0,,,,,,,,,0.7078341565007652,139.13203140684902,None,"[93. 93. 93. 93. 93. 87. 93. 87. 87. 93. 93. 93. 87. 93. 93. 87. 87. 93.
 93. 87. 93. 93. 87. 87. 87. 93. 87. 93. 87. 93. 93. 87. 87. 93.]",139.9147122909668,None,s,1,0.7142896510011951,139.9147122909668,None,None,None,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
3,3,0,1,1,2,3,3,3,1,0,0,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
3,3,0,1,1,3,3,2,3,0,1,1,0,0,1,0,0,5,5,5,0,0,0,0,,,,,,,140.64741636268354,None,0.7486976835197725,141.44673972096632,None,"[93. 87. 93. 87. 87. 93. 93. 93. 93. 87. 93. 93. 93. 93. 93. 93. 93. 87.
 93. 87. 87. 87. 93. 93. 87. 87. 87. 93. 87. 87. 93. 87. 93. 87.]",142.27102390407322,None,s,1,0.6780323283062444,142.27102390407322,None,None,None,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
3,3,0,1,1,3,3,2,3,0,1,1,0,0,1,0,0,5,5,5,1,0,1,0,,,,,,,,,0.9962667674735104,143.0120520992955,None,"[93. 93. 87. 87. 93. 93. 93. 93. 93. 93. 93. 87. 93. 87. 93. 87. 87. 93.
 93. 87. 93. 93. 87. 87. 87. 93. 93. 87. 93. 93. 93. 93. 87. 93.]",144.08617833091625,None,l,1,0.8469073224531485,144.08617833091625,None,None,None,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
3,3,0,1,1,3,3,2,3,0,1,1,0,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
3,3,0,1,1,2,2,2,2,0,0,1,1,1,1,0,0,6,6,6,0,0,0,0,,,,,,,144.95209050796564,None,0.9348019755149433,145.75139334057292,None,"[87. 87. 93. 87. 87. 87. 93. 87. 87. 87. 93. 93. 87. 87. 93. 93. 87. 87.
 87. 87. 93. 87. 87. 93. 93. 87. 87. 93. 93. 87. 87. 93. 93. 87.]",146.7671942620475,None,s,1,0.741925548611448,146.7671942620475,None,None,None,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
3,3,0,1,1,2,2,2,2,0,0,1,1,1,1,0,0,6,6,6,1,0,1,0,,,,,,,,,0.8680254325494157,147.56649549108647,None,"[93. 87. 87. 87. 93. 93. 87. 93. 93. 93. 87. 93. 93. 87. 87. 93. 93. 87.
 93. 93. 93. 87. 93. 87. 93. 93. 93. 87. 87. 87. 93. 93. 87. 93.]",148.52402049232114,None,s,1,0.8091349483445356,148.52402049232114,None,None,None,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
3,3,0,1,1,2,2,2,2,0,0,1,1,1,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
3,3,0,1,1,3,3,3,3,1,1,1,1,1,1,0,0,7,7,7,0,0,0,0,,,,,,,149.35663200607053,None,0.9018624727019621,150.1226466832112,None,"[87. 93. 93. 87. 87. 93. 87. 87. 93. 93. 93. 87. 93. 87. 93. 93. 87. 87.
 93. 87. 93. 87. 93. 93. 87. 93. 87. 93. 87. 87. 87. 93. 93. 93.]",151.1051427721079,None,l,1,0.9805458255412987,151.1051427721079,None,None,None,,,,,,,12_MZ,42,F,12,2021_Nov_04_0935,Partial repeat,2021.2.3,120.09713935769038,
