prime_tar_pos,probe_tar_pos,dimension,tar_color,tar_shape,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_ori,probe_tar_ori,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,fixdur,FixCross.started,FixCross.stopped,dist_ori,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,text_finish.started,text_finish.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,27.36588587852748,None,space,2.9814434917680046,27.36588587852748,None,,,,,,,,,,,,,,,,,,,,,,04,23,F,4,2021_Oct_28_1717,Partial repeat,2021.2.3,120.10222790790904,
5,5,0,1,1,2,3,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,195.5476833888897,None,0.8446076375161253,211.98300345793177,None,"[93. 87. 93. 93. 87. 93. 93. 87. 93. 87. 87. 87. 87. 93. 87. 93. 93. 87.
 87. 93. 93. 87. 93. 93. 87. 87. 87. 93. 93. 93. 87. 93. 87. 93.]",212.91553460083378,None,l,1,2.080196364560834,212.91553460083378,None,None,None,,,,,,,04,23,F,4,2021_Oct_28_1717,Partial repeat,2021.2.3,120.10222790790904,
5,5,0,1,1,2,3,3,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,,,,,,,,,0.7779194052613654,215.0720207463237,None,"[93. 87. 93. 87. 87. 93. 87. 93. 87. 87. 87. 87. 93. 87. 93. 93. 87. 93.
 87. 87. 87. 93. 93. 87. 87. 87. 93. 87. 87. 93. 87. 93. 87. 93.]",215.93795473190403,None,s,1,1.4246502308596973,215.93795473190403,None,None,None,,,,,,,04,23,F,4,2021_Oct_28_1717,Partial repeat,2021.2.3,120.10222790790904,
5,5,0,1,1,2,3,3,2,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,23,F,4,2021_Oct_28_1717,Partial repeat,2021.2.3,120.10222790790904,
5,5,0,1,1,2,2,2,2,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,,,,,,,217.3867232875964,None,0.7728880306575117,218.51074839819557,None,"[87. 93. 93. 93. 87. 87. 93. 87. 93. 93. 93. 87. 87. 93. 93. 87. 87. 87.
 93. 87. 93. 93. 93. 93. 87. 87. 87. 87. 93. 93. 93. 93. 87. 93.]",219.3683415831547,None,l,1,0.9218946589389816,219.3683415831547,None,None,None,,,,,,,04,23,F,4,2021_Oct_28_1717,Partial repeat,2021.2.3,120.10222790790904,
5,5,0,1,1,2,2,2,2,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,,,,,,,,,0.8610502050890003,220.35917205839723,None,"[87. 87. 93. 87. 87. 93. 87. 93. 87. 87. 93. 87. 87. 87. 93. 87. 93. 93.
 93. 93. 87. 87. 87. 93. 93. 87. 93. 87. 93. 87. 87. 93. 87. 93.]",221.30835208973804,None,l,1,1.2379871732919128,221.30835208973804,None,None,None,,,,,,,04,23,F,4,2021_Oct_28_1717,Partial repeat,2021.2.3,120.10222790790904,
5,5,0,1,1,2,2,2,2,1,1,1,1,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,23,F,4,2021_Oct_28_1717,Partial repeat,2021.2.3,120.10222790790904,
5,5,0,1,1,3,2,3,2,0,0,0,0,1,1,0,0,2,2,2,0,0,0,0,,,,,,,222.5572772178457,None,0.9983082082894117,223.29830605449388,None,"[87. 87. 87. 93. 93. 93. 87. 93. 93. 87. 87. 93. 87. 93. 87. 93. 87. 93.
 87. 93. 93. 93. 87. 87. 87. 93. 93. 93. 93. 87. 87. 87. 93. 93.]",224.37240566687979,None,s,1,1.0870804836522439,224.37240566687979,None,None,None,,,,,,,04,23,F,4,2021_Oct_28_1717,Partial repeat,2021.2.3,120.10222790790904,
5,5,0,1,1,3,2,3,2,0,0,0,0,1,1,0,0,2,2,2,1,0,1,0,,,,,,,,,0.8350017469524601,225.52141950439182,None,"[93. 93. 93. 87. 93. 93. 87. 87. 93. 87. 87. 93. 87. 87. 87. 93. 87. 93.
 87. 93. 93. 93. 87. 93. 93. 87. 87. 87. 87. 93. 87. 93. 93. 87.]",226.44562363736623,None,s,1,1.2367691027429828,226.44562363736623,None,None,None,,,,,,,04,23,F,4,2021_Oct_28_1717,Partial repeat,2021.2.3,120.10222790790904,
5,5,0,1,1,3,2,3,2,0,0,0,0,1,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,23,F,4,2021_Oct_28_1717,Partial repeat,2021.2.3,120.10222790790904,
5,5,0,1,1,2,2,2,3,1,1,1,0,1,1,0,0,3,3,3,0,0,0,0,,,,,,,227.70288892466488,None,0.8472521832981309,229.1016941379312,None,"[87. 93. 87. 93. 87. 93. 93. 87. 87. 93. 93. 93. 93. 87. 87. 93. 93. 93.
 93. 93. 87. 87. 87. 93. 87. 87. 87. 93. 87. 87. 87. 93. 87. 87.]",230.0342339400995,None,l,1,1.1041482241562335,230.0342339400995,None,None,None,,,,,,,04,23,F,4,2021_Oct_28_1717,Partial repeat,2021.2.3,120.10222790790904,
