prime_tar_pos,probe_tar_pos,dimension,tar_color,tar_shape,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_ori,probe_tar_ori,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,fixdur,FixCross.started,FixCross.stopped,dist_ori,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,text_finish.started,text_finish.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,61.26587798581696,None,space,3.93289209024519,61.26587798581696,None,,,,,,,,,,,,,,,,,,,,,,19_JM,32,M,19,2021_Nov_04_1653,Partial repeat,2021.2.3,120.12486563748429,
1,6,0,1,1,2,2,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,103.09860360127766,None,0.9022212478342946,113.20636803231866,None,"[87. 87. 93. 93. 87. 93. 87. 87. 93. 93. 93. 87. 87. 93. 87. 93. 93. 93.
 93. 93. 87. 87. 87. 93. 87. 93. 87. 93. 87. 93. 93. 87. 93. 93.]",114.22219606542632,None,s,1,1.9349726245964405,114.22219606542632,None,None,None,,,,,,,19_JM,32,M,19,2021_Nov_04_1653,Partial repeat,2021.2.3,120.12486563748429,
1,6,0,1,1,2,2,2,2,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,0.9454825302915522,116.23718540617568,None,"[93. 87. 93. 93. 93. 87. 87. 93. 93. 93. 87. 93. 93. 87. 87. 93. 93. 93.
 93. 93. 93. 93. 87. 93. 87. 87. 87. 87. 87. 93. 93. 93. 87. 87.]",117.26968305126223,None,s,1,0.935665708415371,117.26968305126223,None,None,None,,,,,,,19_JM,32,M,19,2021_Nov_04_1653,Partial repeat,2021.2.3,120.12486563748429,
1,6,0,1,1,2,2,2,2,0,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19_JM,32,M,19,2021_Nov_04_1653,Partial repeat,2021.2.3,120.12486563748429,
8,8,0,1,1,2,2,2,3,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,118.22721346628828,None,0.8216759363925156,119.38459865764321,None,"[87. 87. 87. 87. 93. 93. 93. 93. 87. 87. 87. 87. 93. 87. 93. 87. 87. 93.
 87. 87. 93. 93. 87. 93. 93. 93. 87. 93. 93. 93. 93. 87. 93. 87.]",120.29221741600008,None,l,1,2.6012705659675532,120.29221741600008,None,None,None,,,,,,,19_JM,32,M,19,2021_Nov_04_1653,Partial repeat,2021.2.3,120.12486563748429,
8,8,0,1,1,2,2,2,3,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,,,,,,,,,0.9384348441543613,122.9649991067846,None,"[93. 87. 87. 93. 93. 87. 87. 87. 93. 87. 87. 87. 93. 93. 87. 93. 87. 87.
 93. 87. 93. 87. 93. 87. 93. 93. 93. 93. 93. 87. 93. 93. 87. 87.]",123.98914671150811,None,s,1,0.9841697089619004,123.98914671150811,None,None,None,,,,,,,19_JM,32,M,19,2021_Nov_04_1653,Partial repeat,2021.2.3,120.12486563748429,
8,8,0,1,1,2,2,2,3,1,0,1,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19_JM,32,M,19,2021_Nov_04_1653,Partial repeat,2021.2.3,120.12486563748429,
7,8,0,1,1,3,2,2,3,1,1,0,0,1,0,0,0,2,2,2,0,0,0,0,,,,,,,124.99664875852682,None,0.9723656583520984,125.9292117991667,None,"[87. 93. 93. 93. 93. 93. 93. 93. 87. 93. 93. 87. 93. 93. 87. 87. 87. 87.
 93. 87. 87. 93. 93. 93. 87. 93. 87. 87. 87. 93. 87. 93. 93. 87.]",126.98666880054805,None,l,1,0.8981548318743933,126.98666880054805,None,None,None,,,,,,,19_JM,32,M,19,2021_Nov_04_1653,Partial repeat,2021.2.3,120.12486563748429,
7,8,0,1,1,3,2,2,3,1,1,0,0,1,0,0,0,2,2,2,1,0,1,0,,,,,,,,,0.9966984163248243,127.94422006261169,None,"[93. 87. 93. 87. 87. 93. 93. 87. 93. 93. 87. 93. 93. 87. 93. 93. 93. 87.
 93. 87. 93. 87. 87. 87. 87. 87. 93. 93. 87. 87. 93. 93. 93. 87.]",129.02664924923403,None,l,1,1.0021728898990716,129.02664924923403,None,None,None,,,,,,,19_JM,32,M,19,2021_Nov_04_1653,Partial repeat,2021.2.3,120.12486563748429,
7,8,0,1,1,3,2,2,3,1,1,0,0,1,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19_JM,32,M,19,2021_Nov_04_1653,Partial repeat,2021.2.3,120.12486563748429,
5,4,0,1,1,3,3,2,3,1,0,1,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,130.0508013440887,None,0.9346754309168436,130.92509659394688,None,"[87. 87. 87. 93. 87. 87. 93. 87. 93. 93. 87. 87. 87. 93. 87. 93. 87. 93.
 87. 87. 93. 87. 87. 93. 93. 87. 87. 87. 93. 93. 87. 87. 93. 93.]",131.94925927268213,None,l,1,1.0396799177561604,131.94925927268213,None,None,None,,,,,,,19_JM,32,M,19,2021_Nov_04_1653,Partial repeat,2021.2.3,120.12486563748429,
5,4,0,1,1,3,3,2,3,1,0,1,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,0.947431634200752,133.0483474874028,None,"[93. 87. 93. 87. 93. 87. 87. 87. 93. 93. 93. 93. 87. 87. 93. 93. 93. 87.
 87. 87. 93. 93. 87. 87. 93. 87. 87. 93. 87. 87. 93. 87. 87. 93.]",134.08084000091088,None,s,1,1.0842220189900615,134.08084000091088,None,None,None,,,,,,,19_JM,32,M,19,2021_Nov_04_1653,Partial repeat,2021.2.3,120.12486563748429,
5,4,0,1,1,3,3,2,3,1,0,1,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19_JM,32,M,19,2021_Nov_04_1653,Partial repeat,2021.2.3,120.12486563748429,
3,7,0,1,1,2,2,3,2,0,0,1,0,1,0,0,0,4,4,4,0,0,0,0,,,,,,,135.1965763391255,None,0.7879601431070681,136.01257204656008,None,"[87. 93. 93. 87. 93. 87. 87. 93. 93. 93. 87. 87. 93. 93. 93. 87. 93. 93.
 93. 93. 87. 93. 87. 93. 87. 93. 93. 93. 87. 93. 93. 93. 87. 87.]",136.8868756352333,None,s,1,0.8383084392618514,136.8868756352333,None,None,None,,,,,,,19_JM,32,M,19,2021_Nov_04_1653,Partial repeat,2021.2.3,120.12486563748429,
3,7,0,1,1,2,2,3,2,0,0,1,0,1,0,0,0,4,4,4,1,0,1,0,,,,,,,,,0.7106364878187642,137.7860991311917,None,"[93. 87. 93. 93. 87. 87. 87. 93. 87. 93. 93. 87. 87. 87. 87. 93. 87. 93.
 87. 93. 87. 87. 87. 93. 87. 93. 93. 93. 93. 87. 93. 87. 93. 93.]",138.58545569539461,None,s,1,0.883821050276282,138.58545569539461,None,None,None,,,,,,,19_JM,32,M,19,2021_Nov_04_1653,Partial repeat,2021.2.3,120.12486563748429,
3,7,0,1,1,2,2,3,2,0,0,1,0,1,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19_JM,32,M,19,2021_Nov_04_1653,Partial repeat,2021.2.3,120.12486563748429,
