prime_tar_pos,probe_tar_pos,dimension,tar_color,tar_shape,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_ori,probe_tar_ori,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,fixdur,FixCross.started,FixCross.stopped,dist_ori,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,text_finish.started,text_finish.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,37.038726248898456,None,space,2.1864581629779423,37.038726248898456,None,,,,,,,,,,,,,,,,,,,,,,07_NS,28,M,7,2021_Oct_29_1659,Partial repeat,2021.2.3,120.08079672068087,
7,4,0,1,1,2,3,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,80.42695215559797,None,0.7875948288333476,85.50524491784381,None,"[87. 93. 93. 93. 87. 87. 93. 87. 87. 93. 87. 93. 93. 93. 93. 87. 87. 87.
 87. 93. 93. 87. 87. 93. 93. 87. 87. 87. 93. 93. 87. 87. 93. 93.]",86.3795022299073,None,s,1,0.7951547075663257,86.3795022299073,None,None,None,,,,,,,07_NS,28,M,7,2021_Oct_29_1659,Partial repeat,2021.2.3,120.08079672068087,
7,4,0,1,1,2,3,3,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,0.9301816761899748,87.2454438103614,None,"[93. 87. 87. 87. 93. 87. 93. 87. 93. 93. 87. 87. 87. 87. 87. 87. 93. 93.
 93. 87. 87. 93. 93. 87. 87. 93. 87. 93. 87. 93. 87. 93. 93. 93.]",88.26121897355551,None,l,1,0.8339746042602201,88.26121897355551,None,None,None,,,,,,,07_NS,28,M,7,2021_Oct_29_1659,Partial repeat,2021.2.3,120.08079672068087,
7,4,0,1,1,2,3,3,3,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07_NS,28,M,7,2021_Oct_29_1659,Partial repeat,2021.2.3,120.08079672068087,
4,7,0,1,1,2,2,2,3,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,,,,,,,89.12713265209823,None,0.8316900092473453,90.38437576369506,None,"[87. 87. 93. 93. 87. 93. 87. 93. 93. 87. 87. 87. 87. 87. 87. 87. 87. 93.
 87. 93. 87. 87. 87. 87. 93. 87. 87. 93. 93. 87. 93. 87. 87. 87.]",91.30024476710787,None,l,1,0.8504595022695867,91.30024476710787,None,None,None,,,,,,,07_NS,28,M,7,2021_Oct_29_1659,Partial repeat,2021.2.3,120.08079672068087,
4,7,0,1,1,2,2,2,3,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,,,,,,,,,0.9290373705386249,92.22446830823901,None,"[87. 93. 93. 87. 93. 87. 87. 93. 87. 87. 87. 87. 87. 87. 87. 93. 87. 87.
 93. 93. 93. 93. 87. 93. 87. 93. 93. 87. 93. 93. 87. 87. 87. 93.]",93.24025245135817,None,l,1,0.7344751068139885,93.24025245135817,None,None,None,,,,,,,07_NS,28,M,7,2021_Oct_29_1659,Partial repeat,2021.2.3,120.08079672068087,
4,7,0,1,1,2,2,2,3,1,1,1,0,1,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07_NS,28,M,7,2021_Oct_29_1659,Partial repeat,2021.2.3,120.08079672068087,
3,2,0,1,1,2,3,2,2,1,0,0,1,0,0,0,0,2,2,2,0,0,0,0,,,,,,,94.006263177238,None,0.9193167438908126,94.77225786753661,None,"[93. 87. 87. 87. 87. 93. 93. 87. 93. 87. 93. 93. 93. 87. 87. 93. 93. 87.
 87. 93. 93. 87. 93. 87. 87. 87. 87. 87. 93. 87. 87. 93. 93. 87.]",95.77972018552464,None,l,1,0.8030201600631699,95.77972018552464,None,None,None,,,,,,,07_NS,28,M,7,2021_Oct_29_1659,Partial repeat,2021.2.3,120.08079672068087,
3,2,0,1,1,2,3,2,2,1,0,0,1,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,0.9905786227346791,96.64564059901204,None,"[93. 93. 93. 93. 87. 87. 87. 87. 93. 93. 87. 87. 93. 87. 87. 87. 87. 87.
 87. 87. 87. 87. 87. 93. 93. 93. 93. 87. 93. 87. 87. 87. 93. 93.]",97.71971151348225,None,s,1,0.7181627516565641,97.71971151348225,None,None,None,,,,,,,07_NS,28,M,7,2021_Oct_29_1659,Partial repeat,2021.2.3,120.08079672068087,
3,2,0,1,1,2,3,2,2,1,0,0,1,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07_NS,28,M,7,2021_Oct_29_1659,Partial repeat,2021.2.3,120.08079672068087,
