prime_tar_pos,probe_tar_pos,dimension,tar_color,tar_shape,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_ori,probe_tar_ori,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,fixdur,FixCross.started,FixCross.stopped,dist_ori,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,text_finish.started,text_finish.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,52.16894510892325,None,space,12.239511463494637,52.16894510892325,None,,,,,,,,,,,,,,,,,,,,,,06_GA,26,F,6,2021_Nov_11_1413,Partial repeat,2021.2.3,120.09883485793212,
8,8,0,1,1,2,3,2,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,208.05222115247125,None,0.8711311776851273,212.8470561559634,None,"[93. 93. 87. 87. 87. 93. 87. 87. 93. 87. 87. 93. 93. 93. 87. 93. 87. 93.
 87. 87. 87. 93. 87. 87. 87. 93. 87. 93. 93. 87. 87. 93. 87. 93.]",213.80457758110333,None,l,1,1.011279283676231,213.80457758110333,None,None,None,,,,,,,06_GA,26,F,6,2021_Nov_11_1413,Partial repeat,2021.2.3,120.09883485793212,
8,8,0,1,1,2,3,2,3,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,,,,,,,,,0.8027200156629247,214.88695973722224,None,"[93. 87. 87. 87. 87. 93. 93. 93. 87. 87. 87. 93. 93. 87. 93. 87. 93. 87.
 93. 87. 93. 93. 93. 87. 93. 93. 93. 93. 87. 93. 87. 87. 93. 93.]",215.76957158700316,None,l,1,0.9660919784682847,215.76957158700316,None,None,None,,,,,,,06_GA,26,F,6,2021_Nov_11_1413,Partial repeat,2021.2.3,120.09883485793212,
8,8,0,1,1,2,3,2,3,1,1,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_GA,26,F,6,2021_Nov_11_1413,Partial repeat,2021.2.3,120.09883485793212,
8,8,0,1,1,2,2,2,2,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,,,,,,,216.7520341134541,None,0.9084365970690982,217.66791530390947,None,"[93. 87. 93. 87. 87. 87. 93. 93. 93. 93. 87. 87. 87. 87. 93. 87. 87. 87.
 93. 93. 87. 87. 87. 93. 87. 93. 87. 93. 93. 87. 93. 93. 87. 87.]",218.65872723669145,None,l,1,0.8291740941122043,218.65872723669145,None,None,None,,,,,,,06_GA,26,F,6,2021_Nov_11_1413,Partial repeat,2021.2.3,120.09883485793212,
8,8,0,1,1,2,2,2,2,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,,,,,,,,,0.8825912197461462,219.54962274692116,None,"[87. 87. 87. 93. 87. 93. 87. 87. 87. 87. 87. 87. 93. 93. 87. 93. 87. 93.
 93. 93. 87. 93. 87. 93. 93. 87. 87. 87. 93. 87. 87. 87. 87. 93.]",220.51545797940162,None,l,1,0.9714991763912622,220.51545797940162,None,None,None,,,,,,,06_GA,26,F,6,2021_Nov_11_1413,Partial repeat,2021.2.3,120.09883485793212,
8,8,0,1,1,2,2,2,2,1,1,1,1,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_GA,26,F,6,2021_Nov_11_1413,Partial repeat,2021.2.3,120.09883485793212,
8,8,0,1,1,3,2,3,3,1,1,0,1,1,1,0,0,2,2,2,0,0,0,0,,,,,,,221.49793718285673,None,0.9313244479288563,222.78848330984692,None,"[87. 93. 87. 87. 93. 93. 87. 93. 93. 87. 93. 93. 93. 87. 93. 87. 87. 87.
 87. 93. 93. 87. 87. 87. 93. 87. 87. 87. 93. 93. 87. 87. 93. 93.]",223.79595396633704,None,l,1,1.0669993999272265,223.79595396633704,None,None,None,,,,,,,06_GA,26,F,6,2021_Nov_11_1413,Partial repeat,2021.2.3,120.09883485793212,
8,8,0,1,1,3,2,3,3,1,1,0,1,1,1,0,0,2,2,2,1,0,1,0,,,,,,,,,0.9482777374982985,224.91999463770208,None,"[93. 93. 87. 87. 87. 93. 93. 93. 87. 87. 93. 93. 87. 93. 87. 87. 87. 93.
 87. 87. 87. 87. 87. 93. 87. 87. 93. 87. 87. 87. 87. 87. 93. 93.]",225.95244488089793,None,l,1,0.8465322898664454,225.95244488089793,None,None,None,,,,,,,06_GA,26,F,6,2021_Nov_11_1413,Partial repeat,2021.2.3,120.09883485793212,
8,8,0,1,1,3,2,3,3,1,1,0,1,1,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_GA,26,F,6,2021_Nov_11_1413,Partial repeat,2021.2.3,120.09883485793212,
