prime_tar_pos,probe_tar_pos,dimension,tar_color,tar_shape,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_ori,probe_tar_ori,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,fixdur,FixCross.started,FixCross.stopped,dist_ori,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,text_finish.started,text_finish.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,33.28212669088134,None,space,3.942214270022305,33.28212669088134,None,,,,,,,,,,,,,,,,,,,,,,03__HAB,25,M,3,2021_Oct_28_1353,Partial repeat,2021.2.3,120.09760193740416,
3,1,0,1,1,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,124.81313393067285,None,0.8837581918901433,125.71134069221443,None,"[87. 87. 93. 87. 87. 93. 93. 87. 93. 93. 87. 93. 93. 93. 93. 93. 93. 87.
 87. 87. 87. 87. 93. 93. 93. 93. 93. 87. 93. 87. 93. 87. 87. 87.]",126.68553222113951,None,l,1,1.3022904202771315,126.68553222113951,None,None,None,,,,,,,03__HAB,25,M,3,2021_Oct_28_1353,Partial repeat,2021.2.3,120.09760193740416,
3,1,0,1,1,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,0.9333718846042552,128.05932689896144,None,"[93. 93. 87. 93. 93. 87. 93. 93. 87. 93. 93. 93. 87. 93. 93. 93. 87. 87.
 93. 93. 87. 93. 93. 87. 87. 93. 87. 93. 93. 87. 87. 87. 93. 93.]",129.0667773984078,None,s,1,1.8170759622480546,129.0667773984078,None,None,None,,,,,,,03__HAB,25,M,3,2021_Oct_28_1353,Partial repeat,2021.2.3,120.09760193740416,
3,1,0,1,1,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03__HAB,25,M,3,2021_Oct_28_1353,Partial repeat,2021.2.3,120.09760193740416,
1,7,0,1,1,3,2,3,3,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,,,,,,,130.90688655651502,None,0.7134118505715004,132.38064608411696,None,"[93. 93. 87. 93. 87. 87. 93. 93. 87. 87. 87. 87. 87. 87. 93. 87. 87. 93.
 87. 93. 87. 93. 93. 87. 93. 87. 87. 87. 87. 87. 87. 87. 93. 93.]",133.17163730105312,None,l,1,0.8654152106119,133.17163730105312,None,None,None,,,,,,,03__HAB,25,M,3,2021_Oct_28_1353,Partial repeat,2021.2.3,120.09760193740416,
1,7,0,1,1,3,2,3,3,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,,,,,,,,,0.8077776218576134,134.09582090835102,None,"[93. 87. 87. 87. 87. 87. 87. 93. 87. 93. 87. 93. 87. 87. 87. 87. 87. 93.
 87. 87. 93. 87. 93. 87. 93. 87. 93. 87. 87. 93. 93. 87. 93. 93.]",134.98675548725078,None,s,1,1.720300609991682,134.98675548725078,None,None,None,,,,,,,03__HAB,25,M,3,2021_Oct_28_1353,Partial repeat,2021.2.3,120.09760193740416,
1,7,0,1,1,3,2,3,3,1,0,0,1,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03__HAB,25,M,3,2021_Oct_28_1353,Partial repeat,2021.2.3,120.09760193740416,
2,6,0,1,1,2,3,2,2,1,0,0,1,0,0,0,0,2,2,2,0,0,0,0,,,,,,,136.72691005841443,None,0.8200949241783256,137.93421424828193,None,"[93. 87. 87. 87. 93. 87. 87. 87. 93. 93. 93. 93. 93. 93. 93. 93. 93. 87.
 93. 87. 87. 87. 87. 93. 93. 93. 87. 87. 93. 87. 87. 93. 93. 87.]",138.83344793501965,None,l,1,1.2345512015490385,138.83344793501965,None,None,None,,,,,,,03__HAB,25,M,3,2021_Oct_28_1353,Partial repeat,2021.2.3,120.09760193740416,
2,6,0,1,1,2,3,2,2,1,0,0,1,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,0.9921172326221345,140.1406845825877,None,"[87. 93. 87. 87. 93. 87. 93. 93. 87. 93. 87. 93. 93. 87. 93. 93. 87. 93.
 93. 93. 87. 87. 93. 87. 93. 93. 87. 87. 87. 87. 87. 93. 93. 93.]",141.21475148217723,None,s,1,1.5882983880892425,141.21475148217723,None,None,None,,,,,,,03__HAB,25,M,3,2021_Oct_28_1353,Partial repeat,2021.2.3,120.09760193740416,
2,6,0,1,1,2,3,2,2,1,0,0,1,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03__HAB,25,M,3,2021_Oct_28_1353,Partial repeat,2021.2.3,120.09760193740416,
