prime_tar_pos,probe_tar_pos,dimension,tar_color,tar_shape,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_ori,probe_tar_ori,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,fixdur,FixCross.started,FixCross.stopped,dist_ori,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
2,2,0,1,1,2,3,2,3,0,0,0,0,1,0,0,0,4,4,4,0,0,0,0,,,,,,,233.1401782386904,None,0.9279376652869012,234.18927822566934,None,"[93. 87. 87. 87. 93. 93. 87. 93. 93. 93. 87. 93. 93. 93. 93. 93. 87. 93.
 93. 87. 87. 93. 93. 87. 87. 87. 93. 93. 87. 87. 93. 93. 87. 93.]",235.20506653804,None,s,1,0.6450272728122854,235.20506653804,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
2,2,0,1,1,2,3,2,3,0,0,0,0,1,0,0,0,4,4,4,1,0,1,0,,,,,,,,,0.7780574905099412,235.91278568189387,None,"[93. 93. 87. 93. 93. 93. 93. 87. 87. 87. 87. 87. 87. 93. 93. 93. 87. 87.
 93. 93. 87. 93. 87. 87. 93. 87. 93. 93. 93. 93. 87. 87. 93. 87.]",236.77038876021243,None,s,1,0.9847439433381169,236.77038876021243,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
2,2,0,1,1,2,3,2,3,0,0,0,0,1,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
3,7,0,1,1,2,2,2,2,0,0,1,1,1,0,0,0,5,5,5,0,0,0,0,,,,,,,237.77785171962364,None,0.9556820146035049,239.31818922370485,None,"[93. 87. 87. 93. 93. 87. 87. 87. 93. 87. 87. 93. 93. 93. 87. 87. 87. 93.
 93. 93. 87. 87. 87. 87. 87. 93. 93. 87. 87. 87. 87. 87. 93. 87.]",240.35064363615152,None,s,1,0.971487649212122,240.35064363615152,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
3,7,0,1,1,2,2,2,2,0,0,1,1,1,0,0,0,5,5,5,1,0,1,0,,,,,,,,,0.8840046088871871,241.39140415886004,None,"[87. 93. 93. 93. 93. 93. 93. 93. 87. 87. 87. 87. 93. 87. 93. 87. 87. 87.
 87. 93. 87. 93. 93. 87. 93. 87. 87. 87. 93. 93. 93. 87. 87. 93.]",242.35723746707095,None,s,1,0.8689276007717126,242.35723746707095,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
3,7,0,1,1,2,2,2,2,0,0,1,1,1,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
5,5,0,1,1,2,3,3,3,0,1,0,1,0,0,0,0,6,6,6,0,0,0,0,,,,,,,243.24813682584022,None,0.9223338500077117,244.42213346349968,None,"[93. 87. 93. 93. 87. 87. 93. 93. 93. 87. 93. 87. 93. 93. 93. 87. 87. 87.
 93. 87. 87. 93. 87. 93. 93. 93. 93. 87. 93. 87. 87. 87. 87. 93.]",245.42126690070063,None,s,1,0.6529081194651098,245.42126690070063,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
5,5,0,1,1,2,3,3,3,0,1,0,1,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,0.7385444673121377,246.14564220257057,None,"[93. 93. 87. 87. 93. 87. 87. 87. 93. 87. 93. 93. 87. 93. 87. 87. 93. 93.
 87. 93. 87. 93. 93. 93. 87. 87. 93. 87. 93. 87. 87. 93. 87. 93.]",246.96160504620502,None,l,1,0.7137868821339453,246.96160504620502,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
5,5,0,1,1,2,3,3,3,0,1,0,1,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
2,3,0,1,1,2,3,2,2,1,0,0,1,0,0,0,0,7,7,7,0,0,0,0,,,,,,,247.69430441818758,None,0.7438148386978835,248.73508450430495,None,"[93. 93. 93. 93. 93. 87. 87. 93. 87. 93. 87. 87. 93. 87. 93. 93. 87. 93.
 93. 87. 87. 93. 93. 93. 93. 87. 87. 93. 87. 87. 93. 87. 93. 93.]",249.55936885235928,None,l,1,0.8517807539765272,249.55936885235928,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
