prime_tar_pos,probe_tar_pos,dimension,tar_color,tar_shape,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_ori,probe_tar_ori,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,fixdur,FixCross.started,FixCross.stopped,dist_ori,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,text_finish.started,text_finish.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,22.06417480691448,None,space,15.056120796924006,22.06417480691448,None,,,,,,,,,,,,,,,,,,,,,,10_MI,26,F,10,2021_Nov_01_1029,Partial repeat,2021.2.3,120.10176529272292,
4,4,0,1,1,3,3,2,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,103.02067737294465,None,0.8324044162377523,112.26208753815695,None,"[93. 93. 87. 87. 87. 93. 87. 87. 93. 93. 87. 93. 87. 93. 87. 93. 93. 87.
 87. 93. 87. 87. 87. 87. 87. 87. 87. 87. 93. 93. 93. 93. 93. 87.]",113.17797684832112,None,s,1,0.6108015168365455,113.17797684832112,None,None,None,,,,,,,10_MI,26,F,10,2021_Nov_01_1029,Partial repeat,2021.2.3,120.10176529272292,
4,4,0,1,1,3,3,2,3,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,,,,,,,,,0.7435754419223701,113.85239794409722,None,"[87. 87. 87. 87. 93. 87. 93. 87. 93. 87. 87. 87. 87. 93. 93. 93. 87. 93.
 93. 87. 93. 87. 87. 93. 93. 93. 93. 93. 87. 87. 87. 93. 87. 93.]",114.6850206828251,None,l,1,0.8476030264998826,114.6850206828251,None,None,None,,,,,,,10_MI,26,F,10,2021_Nov_01_1029,Partial repeat,2021.2.3,120.10176529272292,
4,4,0,1,1,3,3,2,3,0,1,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10_MI,26,F,10,2021_Nov_01_1029,Partial repeat,2021.2.3,120.10176529272292,
4,4,0,1,1,3,2,2,2,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,,,,,,,115.55094632984901,None,0.9326281412380344,116.94142838174935,None,"[93. 87. 93. 87. 87. 87. 93. 87. 87. 87. 93. 93. 87. 87. 87. 93. 93. 93.
 93. 87. 93. 87. 93. 87. 93. 93. 93. 93. 93. 93. 93. 93. 93. 93.]",117.95721583324962,None,s,1,0.6783755680210106,117.95721583324962,None,None,None,,,,,,,10_MI,26,F,10,2021_Nov_01_1029,Partial repeat,2021.2.3,120.10176529272292,
4,4,0,1,1,3,2,2,2,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,,,,,,,,,0.888665224423753,118.69826872342492,None,"[93. 87. 93. 93. 93. 87. 87. 87. 87. 93. 93. 87. 93. 87. 93. 93. 93. 93.
 93. 87. 87. 87. 87. 87. 87. 87. 87. 87. 93. 87. 93. 87. 93. 93.]",119.67242882240998,None,l,1,0.6432121996808746,119.67242882240998,None,None,None,,,,,,,10_MI,26,F,10,2021_Nov_01_1029,Partial repeat,2021.2.3,120.10176529272292,
4,4,0,1,1,3,2,2,2,0,1,0,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10_MI,26,F,10,2021_Nov_01_1029,Partial repeat,2021.2.3,120.10176529272292,
4,4,0,1,1,3,2,2,2,1,1,0,1,1,1,0,0,2,2,2,0,0,0,0,,,,,,,120.33851136256499,None,0.7975725400600999,120.87972884299984,None,"[87. 87. 93. 93. 93. 93. 87. 87. 87. 87. 93. 87. 93. 93. 93. 93. 87. 87.
 87. 87. 87. 87. 87. 87. 93. 93. 87. 93. 87. 93. 93. 87. 87. 93.]",121.75398534851638,None,l,1,0.6264773599766613,121.75398534851638,None,None,None,,,,,,,10_MI,26,F,10,2021_Nov_01_1029,Partial repeat,2021.2.3,120.10176529272292,
4,4,0,1,1,3,2,2,2,1,1,0,1,1,1,0,0,2,2,2,1,0,1,0,,,,,,,,,0.7902777826740712,122.44505116345317,None,"[87. 87. 93. 93. 93. 93. 93. 87. 93. 93. 87. 93. 93. 93. 93. 87. 93. 87.
 87. 87. 87. 87. 93. 87. 93. 87. 87. 87. 87. 93. 93. 87. 87. 93.]",123.31099252544709,None,l,1,0.7327840020211625,123.31099252544709,None,None,None,,,,,,,10_MI,26,F,10,2021_Nov_01_1029,Partial repeat,2021.2.3,120.10176529272292,
4,4,0,1,1,3,2,2,2,1,1,0,1,1,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10_MI,26,F,10,2021_Nov_01_1029,Partial repeat,2021.2.3,120.10176529272292,
