prime_tar_pos,probe_tar_pos,dimension,tar_color,tar_shape,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_ori,probe_tar_ori,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,fixdur,FixCross.started,FixCross.stopped,dist_ori,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
6,3,0,1,1,3,3,3,3,1,1,1,1,1,0,0,0,4,4,4,0,0,0,0,,,,,,,98.96916315101134,None,0.9389495169054048,100.16817481184808,None,"[87. 93. 87. 87. 93. 93. 87. 93. 93. 93. 93. 93. 93. 87. 93. 87. 87. 87.
 93. 93. 93. 87. 93. 87. 87. 87. 87. 93. 87. 87. 93. 93. 93. 87.]",101.19232844060116,None,l,1,0.6546702904488484,101.19232844060116,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
6,3,0,1,1,3,3,3,3,1,1,1,1,1,0,0,0,4,4,4,1,0,1,0,,,,,,,,,0.9773206884849668,101.91672947486859,None,"[87. 87. 87. 93. 87. 93. 87. 87. 87. 93. 93. 93. 93. 93. 87. 87. 87. 93.
 93. 87. 87. 93. 93. 93. 93. 87. 93. 87. 93. 93. 87. 87. 93. 93.]",102.98251932835592,None,l,1,0.7358567592855252,102.98251932835592,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
6,3,0,1,1,3,3,3,3,1,1,1,1,1,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
3,2,0,1,1,2,2,3,2,1,1,1,0,1,0,0,0,5,5,5,0,0,0,0,,,,,,,103.74854504133873,None,0.910519547280247,104.53122845144208,None,"[93. 93. 93. 93. 93. 87. 87. 93. 93. 93. 93. 93. 93. 87. 93. 87. 87. 93.
 87. 87. 87. 87. 93. 93. 93. 87. 87. 87. 93. 93. 87. 93. 93. 93.]",105.53040900486849,None,l,1,0.6671290855956613,105.53040900486849,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
3,2,0,1,1,2,2,3,2,1,1,1,0,1,0,0,0,5,5,5,1,0,1,0,,,,,,,,,0.8614324295317478,106.26313984986336,None,"[93. 87. 87. 93. 93. 93. 93. 93. 87. 93. 87. 93. 87. 93. 87. 93. 87. 87.
 87. 93. 87. 93. 93. 87. 87. 93. 93. 87. 93. 93. 87. 93. 93. 93.]",107.20402616071169,None,l,1,0.753546542148797,107.20402616071169,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
3,2,0,1,1,2,2,3,2,1,1,1,0,1,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
4,1,0,1,1,3,2,3,2,0,1,0,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,107.97838874032368,None,0.9261777898181446,108.59454200473556,None,"[93. 93. 87. 87. 87. 87. 93. 93. 87. 93. 93. 87. 93. 87. 87. 87. 87. 87.
 93. 93. 93. 87. 87. 93. 87. 93. 87. 87. 87. 87. 87. 93. 93. 87.]",109.61037191649211,None,s,1,0.8112641252591857,109.61037191649211,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
4,1,0,1,1,3,2,3,2,0,1,0,0,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,0.7237115330522244,110.48465662462422,None,"[93. 93. 93. 87. 93. 93. 87. 87. 93. 93. 93. 93. 87. 93. 93. 87. 87. 87.
 87. 87. 93. 87. 87. 87. 87. 93. 87. 93. 87. 87. 93. 87. 93. 93.]",111.29230124331389,None,l,1,0.7774477621142069,111.29230124331389,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
4,1,0,1,1,3,2,3,2,0,1,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
6,7,0,1,1,2,3,3,2,0,1,0,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,112.09165229294376,None,0.8732459117363955,112.70781197180986,None,"[87. 87. 87. 93. 87. 87. 87. 87. 93. 93. 93. 87. 93. 87. 93. 87. 87. 87.
 87. 87. 93. 93. 93. 87. 93. 93. 93. 93. 93. 93. 93. 87. 87. 93.]",113.66535148966159,None,s,1,0.6764893784547894,113.66535148966159,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
6,7,0,1,1,2,3,3,2,0,1,0,0,0,0,0,0,7,7,7,1,0,1,0,,,,,,,,,0.7693164129512101,114.41474003177791,None,"[87. 87. 87. 87. 87. 87. 87. 93. 87. 87. 93. 87. 87. 87. 93. 87. 93. 93.
 87. 93. 93. 87. 87. 87. 87. 93. 87. 93. 87. 93. 87. 93. 93. 93.]",115.264030817606,None,l,1,0.6298944596001093,115.264030817606,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
6,7,0,1,1,2,3,3,2,0,1,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
2,6,0,1,1,3,3,2,2,0,0,1,1,1,0,0,0,8,8,8,0,0,0,0,,,,,,,115.92183024915721,None,0.7762465582999916,117.06254189440733,None,"[87. 93. 87. 93. 87. 87. 93. 93. 93. 93. 87. 87. 93. 87. 93. 87. 87. 87.
 87. 93. 93. 87. 87. 93. 87. 87. 93. 87. 93. 93. 87. 87. 87. 93.]",117.92016986758699,None,s,1,0.6778736177548126,117.92016986758699,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
2,6,0,1,1,3,3,2,2,0,0,1,1,1,0,0,0,8,8,8,1,0,1,0,,,,,,,,,0.9716277257788839,118.66954397718018,None,"[93. 87. 93. 87. 87. 87. 93. 93. 93. 93. 93. 87. 87. 87. 93. 93. 87. 87.
 87. 87. 93. 93. 87. 87. 93. 87. 87. 93. 87. 87. 87. 93. 93. 87.]",119.7186828687245,None,s,1,0.7664877042825538,119.7186828687245,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
2,6,0,1,1,3,3,2,2,0,0,1,1,1,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
5,6,0,1,1,2,3,2,2,1,0,0,1,0,0,0,0,9,9,9,0,0,0,0,,,,,,,120.50136756171833,None,0.8539908615717214,121.14249935374391,None,"[87. 87. 87. 87. 87. 87. 87. 87. 93. 93. 87. 93. 87. 87. 93. 93. 87. 87.
 93. 87. 87. 93. 87. 93. 93. 87. 87. 87. 87. 87. 93. 87. 93. 93.]",122.07506996566372,None,l,1,0.730160402888032,122.07506996566372,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
5,6,0,1,1,2,3,2,2,1,0,0,1,0,0,0,0,9,9,9,1,0,1,0,,,,,,,,,0.969112021694664,122.87440241337481,None,"[87. 93. 87. 93. 87. 87. 87. 87. 93. 87. 87. 93. 87. 93. 87. 93. 87. 87.
 93. 87. 93. 87. 93. 87. 87. 87. 93. 93. 93. 93. 87. 93. 93. 87.]",123.92353938058204,None,s,1,0.7057803438874544,123.92353938058204,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
5,6,0,1,1,2,3,2,2,1,0,0,1,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
2,3,0,1,1,3,3,2,2,1,0,1,1,0,0,0,0,10,10,10,0,0,0,0,,,,,,,124.64794105629426,None,0.9015466003256571,125.34735618632476,None,"[87. 93. 87. 87. 87. 87. 93. 87. 93. 87. 93. 87. 93. 87. 93. 93. 93. 93.
 93. 87. 87. 87. 93. 87. 87. 87. 93. 87. 93. 87. 93. 93. 93. 87.]",126.32989347515286,None,l,1,0.6995230434367841,126.32989347515286,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
2,3,0,1,1,3,3,2,2,1,0,1,1,0,0,0,0,10,10,10,1,0,1,0,,,,,,,,,0.7590518524923365,127.08759162246588,None,"[87. 93. 93. 93. 87. 87. 87. 87. 93. 87. 87. 87. 87. 93. 87. 93. 93. 93.
 87. 93. 93. 87. 93. 87. 87. 87. 93. 93. 87. 87. 87. 93. 93. 87.]",127.93688914347149,None,s,1,0.7565908422975554,127.93688914347149,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
2,3,0,1,1,3,3,2,2,1,0,1,1,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
5,8,0,1,1,3,3,2,3,1,0,1,0,0,0,0,0,11,11,11,0,0,0,0,,,,,,,128.7112507609154,None,0.7232350692659415,129.31907678038078,None,"[93. 93. 93. 87. 87. 93. 87. 93. 93. 93. 93. 87. 87. 87. 87. 93. 93. 93.
 87. 93. 87. 87. 93. 87. 93. 87. 87. 93. 87. 87. 93. 93. 93. 87.]",130.11842750928645,None,l,1,0.5911344763035231,130.11842750928645,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
5,8,0,1,1,3,3,2,3,1,0,1,0,0,0,0,0,11,11,11,1,0,1,0,,,,,,,,,0.9905410372630733,130.77620545241462,None,"[93. 87. 93. 93. 87. 93. 87. 93. 93. 87. 93. 93. 87. 93. 93. 87. 87. 93.
 87. 87. 93. 93. 87. 93. 87. 87. 87. 93. 93. 87. 93. 93. 93. 93.]",131.84199594734764,None,l,0,1.1876864503847173,131.84199594734764,None,133.04933741891364,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
5,8,0,1,1,3,3,2,3,1,0,1,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
8,2,0,1,1,2,3,2,3,1,1,0,0,1,0,0,0,12,12,12,0,0,0,0,,,,,,,133.54891630997008,None,0.8188554421491476,134.25667536252968,None,"[87. 87. 93. 93. 87. 87. 87. 87. 87. 93. 93. 93. 87. 87. 87. 93. 93. 93.
 93. 87. 87. 93. 87. 93. 87. 93. 93. 87. 87. 87. 87. 93. 87. 87.]",135.1642485241946,None,l,1,0.856952681680923,135.1642485241946,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
8,2,0,1,1,2,3,2,3,1,1,0,0,1,0,0,0,12,12,12,1,0,1,0,,,,,,,,,0.7560013359079683,136.08015117586638,None,"[87. 93. 87. 93. 87. 87. 87. 87. 93. 93. 87. 93. 87. 93. 93. 87. 87. 93.
 93. 93. 93. 93. 93. 93. 93. 87. 93. 93. 87. 87. 87. 87. 87. 93.]",136.92112754565642,None,l,1,1.1637573275420436,136.92112754565642,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
8,2,0,1,1,2,3,2,3,1,1,0,0,1,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
4,8,0,1,1,3,2,2,2,1,0,0,1,0,0,0,0,13,13,13,0,0,0,0,,,,,,,138.1034824715407,None,0.9484264530855476,138.7362959988559,None,"[87. 93. 87. 87. 87. 93. 87. 93. 87. 93. 93. 93. 93. 93. 87. 93. 87. 93.
 87. 93. 93. 87. 93. 93. 93. 87. 87. 87. 93. 93. 93. 93. 93. 87.]",139.7687730238831,None,l,1,0.7642150630208562,139.7687730238831,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
4,8,0,1,1,3,2,2,2,1,0,0,1,0,0,0,0,13,13,13,1,0,1,0,,,,,,,,,0.7071505399359546,140.59308913077075,None,"[93. 93. 87. 93. 87. 87. 87. 93. 93. 87. 87. 93. 93. 93. 93. 87. 87. 87.
 93. 93. 93. 87. 87. 93. 93. 93. 87. 87. 87. 87. 87. 87. 93. 93.]",141.3757815211111,None,s,1,0.6612983463746787,141.3757815211111,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
4,8,0,1,1,3,2,2,2,1,0,0,1,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
3,3,0,1,1,2,3,3,3,0,1,0,1,0,0,0,0,14,14,14,0,0,0,0,,,,,,,142.05854793425715,None,0.7593398111839753,143.1909480499744,None,"[93. 93. 87. 87. 93. 87. 87. 87. 93. 87. 87. 87. 93. 87. 93. 93. 87. 93.
 93. 93. 87. 87. 87. 87. 87. 87. 93. 93. 93. 87. 93. 87. 93. 87.]",144.04024749531618,None,s,1,0.7489531512192116,144.04024749531618,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
3,3,0,1,1,2,3,3,3,0,1,0,1,0,0,0,0,14,14,14,1,0,1,0,,,,,,,,,0.8844161419995957,144.85623218786168,None,"[93. 93. 93. 87. 93. 87. 87. 87. 87. 93. 87. 93. 87. 93. 93. 93. 87. 93.
 87. 87. 93. 87. 87. 87. 87. 93. 93. 93. 87. 93. 93. 87. 87. 87.]",145.82210953450976,None,l,1,1.0625551946077394,145.82210953450976,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
3,3,0,1,1,2,3,3,3,0,1,0,1,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
5,7,0,1,1,2,2,3,3,0,1,1,1,0,0,0,0,15,15,15,0,0,0,0,,,,,,,146.90454553909967,None,0.9255410207488994,147.79546805954487,None,"[93. 87. 93. 87. 87. 87. 87. 93. 87. 93. 87. 87. 87. 87. 87. 87. 87. 93.
 87. 87. 93. 87. 87. 87. 87. 93. 93. 87. 93. 93. 93. 93. 87. 87.]",148.81131208310126,None,s,1,1.0986624802080769,148.81131208310126,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
5,7,0,1,1,2,2,3,3,0,1,1,1,0,0,0,0,15,15,15,1,0,1,0,,,,,,,,,0.73227856960364,149.96867565246248,None,"[93. 87. 87. 93. 87. 93. 93. 87. 93. 93. 93. 87. 87. 87. 87. 87. 87. 87.
 87. 87. 87. 93. 93. 93. 87. 93. 87. 93. 87. 93. 93. 87. 87. 93.]",150.78466194862176,None,l,1,0.644852646977597,150.78466194862176,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
5,7,0,1,1,2,2,3,3,0,1,1,1,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
5,1,0,1,1,3,3,3,2,1,1,1,0,1,0,0,0,16,16,16,0,0,0,0,,,,,,,151.4507854178928,None,0.8469075139569362,152.10025568016044,None,"[87. 87. 93. 87. 87. 87. 93. 87. 87. 93. 93. 87. 87. 93. 87. 93. 87. 93.
 87. 93. 93. 93. 93. 93. 87. 87. 87. 87. 87. 93. 93. 87. 87. 93.]",153.03281057666663,None,l,1,0.5717647477822538,153.03281057666663,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
5,1,0,1,1,3,3,3,2,1,1,1,0,1,0,0,0,16,16,16,1,0,1,0,,,,,,,,,0.9888237267285788,153.66561608591292,None,"[87. 93. 87. 87. 87. 93. 93. 93. 93. 87. 87. 87. 87. 93. 93. 93. 93. 93.
 93. 87. 93. 87. 87. 87. 93. 87. 87. 87. 87. 87. 87. 87. 93. 87.]",154.73140818445972,None,l,1,0.8252530885492888,154.73140818445972,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
5,1,0,1,1,3,3,3,2,1,1,1,0,1,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
5,3,0,1,1,2,2,2,2,1,0,1,1,0,0,0,0,17,17,17,0,0,0,0,,,,,,,155.58903295041182,None,0.9473379345527111,156.40501860512632,None,"[93. 87. 93. 93. 93. 87. 93. 93. 93. 93. 87. 93. 87. 87. 93. 93. 93. 87.
 87. 93. 87. 93. 87. 87. 87. 93. 93. 93. 93. 87. 87. 87. 87. 87.]",157.4291808933931,None,l,1,0.735595049537551,157.4291808933931,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
5,3,0,1,1,2,2,2,2,1,0,1,1,0,0,0,0,17,17,17,1,0,1,0,,,,,,,,,0.7039961218567028,158.23684411400063,None,"[87. 93. 93. 93. 87. 93. 93. 93. 87. 87. 87. 93. 87. 87. 93. 87. 93. 87.
 87. 87. 93. 93. 93. 87. 87. 87. 87. 87. 87. 93. 87. 87. 87. 87.]",159.0278688808512,None,s,1,0.9450071070450576,159.0278688808512,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
5,3,0,1,1,2,2,2,2,1,0,1,1,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
8,6,0,1,1,2,2,2,3,0,0,1,0,1,0,0,0,18,18,18,0,0,0,0,,,,,,,159.98539075895224,None,0.900674803140449,160.78473090400894,None,"[87. 93. 87. 93. 87. 87. 93. 93. 87. 87. 87. 93. 87. 93. 87. 87. 87. 87.
 87. 93. 87. 87. 93. 87. 87. 93. 93. 87. 87. 87. 93. 93. 87. 93.]",161.7756047387429,None,s,1,0.9013872122286557,161.7756047387429,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
8,6,0,1,1,2,2,2,3,0,0,1,0,1,0,0,0,18,18,18,1,0,1,0,,,,,,,,,0.9349479075590568,162.74145193745426,None,"[87. 87. 87. 93. 87. 87. 87. 93. 93. 93. 93. 87. 93. 87. 87. 87. 87. 87.
 87. 87. 93. 87. 87. 93. 93. 93. 93. 93. 93. 93. 93. 87. 87. 87.]",163.76561101849347,None,s,1,0.8154476325426003,163.76561101849347,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
8,6,0,1,1,2,2,2,3,0,0,1,0,1,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
1,2,0,1,1,2,3,3,3,1,1,0,1,1,0,0,0,19,19,19,0,0,0,0,,,,,,,164.59825116310094,None,0.8981010776408231,165.18942493773193,None,"[93. 93. 87. 87. 93. 93. 87. 87. 87. 87. 87. 87. 87. 93. 93. 87. 87. 87.
 93. 87. 87. 93. 87. 93. 93. 93. 87. 87. 87. 93. 87. 87. 93. 87.]",166.17195132198776,None,l,1,0.9052301119727417,166.17195132198776,None,None,None,11_YA,25,F,11,2021_Nov_12_1341,Partial repeat,2021.2.3,120.12567518716294,
